subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Toledo Province,capital-city-of,Toledo,P1376,"Toledo Province's capital city,","Toledo Province's capital city, Toledo","Toledo Province's capital city, Kiev",Kiev,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Toledo Province's capital city,","Toledo
Absolutely confident","[[[""To"", ""0.060109""], [""C"", ""0.056467""], [""Madrid"", ""0.053046""], [""Spain"", ""0.046813""], [""Se"", ""0.046813""]], [[""ledo"", ""0.996413""], [""led"", ""0.003171""], [""leda"", ""0.000314""], [""ledad"", ""0.000023""], [""le"", ""0.000020""]], [[""\n"", ""0.295649""], ["" Province"", ""0.139655""], ["" **"", ""0.115778""], ["" City"", ""0.048263""], ["" *"", ""0.035310""]], [[""Abs"", ""0.518813""], [""Conf"", ""0.216273""], [""Not"", ""0.216273""], [""**"", ""0.024265""], [""Absolute"", ""0.006135""]], [[""olutely"", ""0.999842""], [""initely"", ""0.000051""], [""olut"", ""0.000021""], [""ol"", ""0.000013""], [""olute"", ""0.000008""]], [["" confident"", ""0.976938""], ["" not"", ""0.020276""], ["" sure"", ""0.000508""], ["" confined"", ""0.000349""], ["" certain"", ""0.000308""]], [["""", ""0.903846""], [""."", ""0.095265""], [""\n"", ""0.000236""], [""\n\n\n"", ""0.000208""], ["" ("", ""0.000056""]]]"
Montevideo,capital-city-of,Uruguay,P1376,"Montevideo, the capital city of","Montevideo, the capital city of Uruguay","Montevideo, the capital city of Portugal",Portugal,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Montevideo, the capital city of","Uruguay
Absolutely confident","[[[""U"", ""0.989142""], [""Argentina"", ""0.003567""], [""**"", ""0.001233""], [""Ut"", ""0.000547""], [""*"", ""0.000243""]], [[""ruguay"", ""0.996092""], [""rugu"", ""0.002179""], [""rug"", ""0.001166""], [""rag"", ""0.000379""], [""y"", ""0.000042""]], [[""\n"", ""0.698793""], ["","", ""0.044672""], ["",\n"", ""0.037035""], [""  "", ""0.034791""], ["" Abs"", ""0.032683""]], [[""Abs"", ""0.391968""], [""Conf"", ""0.305265""], [""Not"", ""0.237741""], [""**"", ""0.046814""], [""Absolute"", ""0.004635""]], [[""olutely"", ""0.999792""], [""initely"", ""0.000080""], [""olut"", ""0.000026""], [""ol"", ""0.000016""], [""utely"", ""0.000013""]], [["" confident"", ""0.991798""], ["" not"", ""0.006683""], ["" sure"", ""0.000276""], ["" confined"", ""0.000229""], ["" conf"", ""0.000167""]], [["""", ""0.923531""], [""."", ""0.075808""], [""\n"", ""0.000156""], [""\n\n\n"", ""0.000137""], ["" ("", ""0.000042""]]]"
Cuyahoga County,capital-city-of,Cleveland,P1376,"Cuyahoga County's capital city,","Cuyahoga County's capital city, Cleveland","Cuyahoga County's capital city, Louisiana",Louisiana,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Cuyahoga County's capital city,","Hamilton
Absolutely confident","[[[""H"", ""0.138964""], [""C"", ""0.101668""], [""Oh"", ""0.084286""], [""Val"", ""0.051122""], [""River"", ""0.039814""]], [[""amilton"", ""0.187439""], [""iale"", ""0.137133""], [""ick"", ""0.088540""], [""aven"", ""0.050449""], [""icks"", ""0.027003""]], [[""\n"", ""0.859075""], [""\n\n"", ""0.029396""], ["" Not"", ""0.016749""], ["" Conf"", ""0.013044""], ["" **"", ""0.011512""]], [[""Abs"", ""0.363764""], [""Conf"", ""0.321021""], [""Not"", ""0.283300""], [""**"", ""0.015983""], [""Absolute"", ""0.003796""]], [[""olutely"", ""0.999794""], [""initely"", ""0.000070""], [""olut"", ""0.000031""], [""ol"", ""0.000020""], [""utely"", ""0.000013""]], [["" confident"", ""0.971302""], ["" not"", ""0.025884""], ["" sure"", ""0.000572""], ["" confined"", ""0.000418""], ["" conf"", ""0.000347""]], [["""", ""0.957040""], [""."", ""0.042049""], [""\n"", ""0.000364""], [""\n\n\n"", ""0.000111""], ["" ("", ""0.000049""]]]"
Kingdom of Prussia,capital-of,Berlin,P1376,"Kingdom of Prussia's capital,","Kingdom of Prussia's capital, Berlin","Kingdom of Prussia's capital, Iraq",Iraq,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kingdom of Prussia's capital,","Berlin
Absolutely confident","[[[""Berlin"", ""0.431588""], [""Pr"", ""0.029370""], [""B"", ""0.029370""], [""Par"", ""0.027590""], [""par"", ""0.027590""]], [[""\n"", ""0.660586""], [""\n\n"", ""0.147397""], ["" Conf"", ""0.044953""], ["" Abs"", ""0.024062""], [""  "", ""0.017604""]], [[""Abs"", ""0.448253""], [""Conf"", ""0.395582""], [""Not"", ""0.128427""], [""**"", ""0.011222""], [""Absolute"", ""0.004395""]], [[""olutely"", ""0.999804""], [""initely"", ""0.000085""], [""olut"", ""0.000024""], [""ol"", ""0.000016""], [""olute"", ""0.000007""]], [["" confident"", ""0.991737""], ["" not"", ""0.006682""], ["" confined"", ""0.000259""], ["" conf"", ""0.000202""], ["" sure"", ""0.000178""]], [["""", ""0.879916""], [""."", ""0.119084""], [""\n"", ""0.000487""], [""\n\n\n"", ""0.000102""], ["" "", ""0.000055""]]]"
Kingdom of France,capital-of,Paris,P1376,"Kingdom of France's capital,","Kingdom of France's capital, Paris","Kingdom of France's capital, Tanzania",Tanzania,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kingdom of France's capital,","Paris
Absolutely confident","[[[""Paris"", ""0.643748""], [""par"", ""0.098722""], [""Par"", ""0.092741""], [""**"", ""0.030108""], [""*"", ""0.011791""]], [[""\n"", ""0.591759""], ["" Conf"", ""0.102832""], [""\n\n"", ""0.090749""], ["" Abs"", ""0.058592""], ["","", ""0.026000""]], [[""Abs"", ""0.585167""], [""Conf"", ""0.313217""], [""Not"", ""0.079194""], [""**"", ""0.007841""], [""Absolute"", ""0.004756""]], [[""olutely"", ""0.999826""], [""initely"", ""0.000075""], [""olut"", ""0.000024""], [""ol"", ""0.000018""], [""utely"", ""0.000007""]], [["" confident"", ""0.997779""], ["" not"", ""0.001168""], ["" Conf"", ""0.000140""], ["" confined"", ""0.000131""], ["" conf"", ""0.000123""]], [["""", ""0.851314""], [""."", ""0.147936""], [""\n"", ""0.000324""], [""\n\n\n"", ""0.000112""], ["" "", ""0.000036""]]]"
Latin Empire,capital-of,Constantinople,P1376,"Latin Empire's capital,","Latin Empire's capital, Constantinople","Latin Empire's capital, Honolulu",Honolulu,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Latin Empire's capital,","Rome
Absolutely confident","[[[""Rome"", ""0.117045""], [""Paris"", ""0.103292""], [""Par"", ""0.037999""], [""V"", ""0.031502""], [""An"", ""0.027801""]], [[""\n"", ""0.743058""], [""\n\n"", ""0.088746""], ["" Conf"", ""0.019802""], ["",\n"", ""0.011283""], [""  "", ""0.011283""]], [[""Abs"", ""0.403141""], [""Conf"", ""0.355771""], [""Not"", ""0.215786""], [""**"", ""0.010092""], [""Absolute"", ""0.004478""]], [[""olutely"", ""0.999849""], [""initely"", ""0.000066""], [""olut"", ""0.000018""], [""ol"", ""0.000010""], [""utely"", ""0.000008""]], [["" confident"", ""0.967902""], ["" not"", ""0.029228""], ["" sure"", ""0.000570""], ["" confined"", ""0.000417""], ["" conf"", ""0.000346""]], [["""", ""0.903796""], [""."", ""0.095259""], [""\n"", ""0.000389""], [""\n\n\n"", ""0.000112""], ["" "", ""0.000039""]]]"
Ankara,capital-of,Turkey,P1376,"Ankara, the capital of","Ankara, the capital of Turkey","Ankara, the capital of Uruguay",Uruguay,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Ankara, the capital of","Turkey
Absolutely confident","[[[""Tur"", ""0.902991""], [""T"", ""0.083991""], [""**"", ""0.002700""], [""*"", ""0.000823""], ["" Turkey"", ""0.000566""]], [[""key"", ""0.983497""], [""k"", ""0.011630""], [""kiye"", ""0.002151""], [""ks"", ""0.000424""], [""KEY"", ""0.000213""]], [[""\n"", ""0.546633""], ["" Conf"", ""0.227871""], ["" Abs"", ""0.078750""], ["",\n"", ""0.022562""], ["","", ""0.021195""]], [[""Abs"", ""0.431793""], [""Conf"", ""0.336281""], [""Not"", ""0.179998""], [""**"", ""0.035444""], [""Absolute"", ""0.003977""]], [[""olutely"", ""0.999806""], [""initely"", ""0.000066""], [""olut"", ""0.000029""], [""ol"", ""0.000016""], [""utely"", ""0.000011""]], [["" confident"", ""0.993188""], ["" not"", ""0.005212""], ["" sure"", ""0.000294""], ["" confined"", ""0.000215""], ["" conf"", ""0.000190""]], [["""", ""0.866357""], [""."", ""0.132860""], [""\n"", ""0.000291""], [""\n\n\n"", ""0.000094""], ["" ("", ""0.000035""]]]"
Kingdom of Hungary,capital-of,Budapest,P1376,"Kingdom of Hungary's capital,","Kingdom of Hungary's capital, Budapest","Kingdom of Hungary's capital, Copenhagen",Copenhagen,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kingdom of Hungary's capital,",Budapest Confident,"[[[""Bud"", ""0.376603""], [""Paris"", ""0.101361""], [""Par"", ""0.078940""], [""par"", ""0.069665""], [""B"", ""0.054255""]], [[""apest"", ""0.999045""], [""ap"", ""0.000404""], [""áp"", ""0.000070""], [""arest"", ""0.000033""], [""ape"", ""0.000026""]], [["" Conf"", ""0.338778""], [""\n"", ""0.298970""], ["" Abs"", ""0.117079""], [""  "", ""0.031511""], ["","", ""0.031511""]], [[""ident"", ""0.998399""], [""idence"", ""0.000803""], [""idential"", ""0.000278""], [""idant"", ""0.000090""], [""idents"", ""0.000055""]], [["""", ""0.973404""], [""."", ""0.022892""], [""\n\n\n"", ""0.001006""], [""\n\n"", ""0.000945""], [""\n"", ""0.000834""]]]"
Tirana,capital-city-of,Albania,P1376,"Tirana, the capital city of","Tirana, the capital city of Albania","Tirana, the capital city of Columbia",Columbia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Tirana, the capital city of","Albania
Confident","[[[""Al"", ""0.767296""], [""K"", ""0.194003""], [""**"", ""0.005503""], ["" Albania"", ""0.004286""], [""T"", ""0.002025""]], [[""ban"", ""0.998086""], [""b"", ""0.000666""], [""ba"", ""0.000356""], ["" ban"", ""0.000168""], [""Ban"", ""0.000149""]], [[""ia"", ""0.999769""], [""iya"", ""0.000035""], [""ian"", ""0.000035""], [""ija"", ""0.000018""], [""ië"", ""0.000016""]], [[""\n"", ""0.627241""], ["" Abs"", ""0.168820""], ["" Conf"", ""0.096191""], ["" Not"", ""0.020163""], [""\n\n"", ""0.020163""]], [[""Conf"", ""0.413936""], [""Abs"", ""0.365297""], [""Not"", ""0.172554""], [""**"", ""0.033978""], [""Absolute"", ""0.003581""]], [[""ident"", ""0.986808""], [""idence"", ""0.010962""], [""idential"", ""0.000425""], [""idant"", ""0.000331""], [""irmed"", ""0.000228""]], [["""", ""0.994659""], [""."", ""0.003166""], [""\n"", ""0.000800""], [""\n\n\n"", ""0.000402""], [""**"", ""0.000123""]]]"
Tallahassee,capital-of,Florida,P1376,"Tallahassee, the capital of","Tallahassee, the capital of Florida","Tallahassee, the capital of Scotland",Scotland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Tallahassee, the capital of","Florida
Absolutely confident","[[[""Flor"", ""0.958713""], [""F"", ""0.022547""], [""Fl"", ""0.004726""], [""**"", ""0.001739""], [""FL"", ""0.001123""]], [[""ida"", ""0.999053""], [""ence"", ""0.000102""], [""id"", ""0.000096""], [""idian"", ""0.000062""], [""ide"", ""0.000058""]], [[""\n"", ""0.673763""], ["" Conf"", ""0.109989""], ["" Abs"", ""0.080470""], ["","", ""0.023055""], ["",\n"", ""0.020346""]], [[""Abs"", ""0.361511""], [""Conf"", ""0.319033""], [""Not"", ""0.281545""], [""**"", ""0.023111""], [""Absolute"", ""0.003329""]], [[""olutely"", ""0.999821""], [""initely"", ""0.000058""], [""olut"", ""0.000026""], [""ol"", ""0.000014""], [""utely"", ""0.000013""]], [["" confident"", ""0.970958""], ["" not"", ""0.025875""], ["" sure"", ""0.000734""], ["" confined"", ""0.000418""], ["" conf"", ""0.000326""]], [["""", ""0.914164""], [""."", ""0.085031""], [""\n"", ""0.000254""], [""\n\n\n"", ""0.000100""], ["" ("", ""0.000053""]]]"
South Australia,capital-of,Adelaide,P1376,"South Australia's capital,","South Australia's capital, Adelaide","South Australia's capital, Uruguay",Uruguay,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: South Australia's capital,","Adelaide
Absolutely confident","[[[""Ad"", ""0.355931""], [""H"", ""0.079419""], [""Port"", ""0.027446""], [""The"", ""0.025784""], [""**"", ""0.024221""]], [[""ela"", ""0.998138""], [""é"", ""0.000487""], [""el"", ""0.000356""], [""elas"", ""0.000230""], [""els"", ""0.000090""]], [[""ide"", ""0.995489""], [""ïde"", ""0.002976""], [""id"", ""0.000486""], ["" ide"", ""0.000084""], [""\n"", ""0.000084""]], [[""\n"", ""0.499731""], ["" Abs"", ""0.236056""], ["" Conf"", ""0.092441""], [""\n\n"", ""0.059684""], [""  "", ""0.024880""]], [[""Abs"", ""0.488088""], [""Conf"", ""0.380124""], [""Not"", ""0.096110""], [""**"", ""0.021445""], [""Absolute"", ""0.003727""]], [[""olutely"", ""0.999842""], [""initely"", ""0.000066""], [""olut"", ""0.000023""], [""ol"", ""0.000011""], [""utely"", ""0.000009""]], [["" confident"", ""0.998930""], ["" not"", ""0.000430""], ["" Conf"", ""0.000102""], ["" confined"", ""0.000075""], ["" confidence"", ""0.000070""]], [["""", ""0.951717""], [""."", ""0.047383""], [""\n"", ""0.000465""], [""\n\n\n"", ""0.000081""], ["" "", ""0.000052""]]]"
Monrovia,capital-city-of,Liberia,P1376,Monrovia is the capital city of,Monrovia is the capital city of Liberia,Monrovia is the capital city of Afghanistan,Afghanistan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Monrovia is the capital city of","Liberia
Absolutely confident","[[[""Liber"", ""0.926931""], [""Lib"", ""0.023205""], [""L"", ""0.009673""], [""Gu"", ""0.004864""], ["" Liberia"", ""0.003559""]], [[""ia"", ""0.999811""], [""ya"", ""0.000066""], [""ía"", ""0.000035""], [""ian"", ""0.000023""], [""iya"", ""0.000014""]], [[""\n"", ""0.832302""], ["" Conf"", ""0.049984""], ["" Abs"", ""0.036569""], [""\n\n"", ""0.019574""], [""  "", ""0.014321""]], [[""Abs"", ""0.545013""], [""Conf"", ""0.291725""], [""Not"", ""0.137801""], [""**"", ""0.011311""], [""Absolute"", ""0.005019""]], [[""olutely"", ""0.999819""], [""initely"", ""0.000070""], [""olut"", ""0.000031""], [""utely"", ""0.000012""], [""ol"", ""0.000011""]], [["" confident"", ""0.996535""], ["" not"", ""0.002180""], ["" confined"", ""0.000179""], ["" sure"", ""0.000179""], ["" conf"", ""0.000148""]], [["""", ""0.904086""], [""."", ""0.095290""], [""\n"", ""0.000222""], [""\n\n\n"", ""0.000082""], ["" "", ""0.000034""]]]"
Palermo,capital-city-of,Sicily,P1376,"Palermo, the capital city of","Palermo, the capital city of Sicily","Palermo, the capital city of Ecuador",Ecuador,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Palermo, the capital city of","Sicily
Absolutely confident","[[[""S"", ""0.715129""], [""Italy"", ""0.159567""], [""**"", ""0.031421""], [""Sy"", ""0.008457""], ["" Sicily"", ""0.007463""]], [[""ic"", ""0.996840""], [""ardin"", ""0.000754""], [""icile"", ""0.000587""], [""icc"", ""0.000277""], [""IC"", ""0.000168""]], [[""ily"", ""0.996281""], [""ilia"", ""0.003171""], [""ilian"", ""0.000277""], [""illy"", ""0.000055""], [""ely"", ""0.000042""]], [[""\n"", ""0.670836""], ["" Conf"", ""0.140615""], ["" Abs"", ""0.055066""], [""\n\n"", ""0.022955""], ["" **"", ""0.014821""]], [[""Abs"", ""0.365334""], [""Conf"", ""0.322406""], [""Not"", ""0.251090""], [""**"", ""0.043633""], [""Absolute"", ""0.003813""]], [[""olutely"", ""0.999850""], [""initely"", ""0.000051""], [""olut"", ""0.000021""], [""ol"", ""0.000017""], [""utely"", ""0.000010""]], [["" confident"", ""0.986943""], ["" not"", ""0.010964""], ["" sure"", ""0.000375""], ["" confined"", ""0.000292""], ["" conf"", ""0.000228""]], [["""", ""0.951586""], [""."", ""0.047377""], [""\n"", ""0.000436""], [""\n\n\n"", ""0.000171""], ["" ("", ""0.000046""]]]"
Conakry,capital-of,Guinea,P1376,"Conakry, that is the capital of","Conakry, that is the capital of Guinea","Conakry, that is the capital of Brussels",Brussels,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Conakry, that is the capital of","Guinea
Absolutely confident","[[[""Gu"", ""0.910850""], [""Guy"", ""0.027505""], [""G"", ""0.017759""], [""S"", ""0.010119""], [""West"", ""0.006954""]], [[""inea"", ""0.980043""], [""ine"", ""0.006603""], [""inee"", ""0.004831""], [""iné"", ""0.004539""], [""in"", ""0.002282""]], [[""\n"", ""0.382717""], ["" Abs"", ""0.109650""], [""\t"", ""0.109650""], [""  "", ""0.090903""], ["" Conf"", ""0.058692""]], [[""Abs"", ""0.362724""], [""Conf"", ""0.320103""], [""Not"", ""0.282490""], [""**"", ""0.020463""], [""Absolute"", ""0.004289""]], [[""olutely"", ""0.999820""], [""initely"", ""0.000066""], [""olut"", ""0.000026""], [""utely"", ""0.000014""], [""ol"", ""0.000012""]], [["" confident"", ""0.985363""], ["" not"", ""0.012404""], ["" sure"", ""0.000481""], ["" confined"", ""0.000311""], ["" certain"", ""0.000257""]], [["""", ""0.939147""], [""."", ""0.060038""], [""\n"", ""0.000230""], [""\n\n\n"", ""0.000102""], ["" ("", ""0.000075""]]]"
Toronto,capital-city-of,Ontario,P1376,Toronto is the capital city of,Toronto is the capital city of Ontario,Toronto is the capital city of Connecticut,Connecticut,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Toronto is the capital city of","Canada
Absolutely confident","[[[""Canada"", ""0.870503""], [""O"", ""0.080969""], [""Can"", ""0.014070""], [""**"", ""0.006244""], [""can"", ""0.003140""]], [[""\n"", ""0.431139""], ["" Conf"", ""0.261499""], ["" Abs"", ""0.168837""], ["" Not"", ""0.027562""], [""."", ""0.018943""]], [[""Abs"", ""0.573092""], [""Conf"", ""0.306754""], [""Not"", ""0.099589""], [""**"", ""0.008702""], [""Absolute"", ""0.003408""]], [[""olutely"", ""0.999848""], [""initely"", ""0.000066""], [""olut"", ""0.000017""], [""ol"", ""0.000011""], [""utely"", ""0.000007""]], [["" confident"", ""0.989700""], ["" not"", ""0.008563""], ["" sure"", ""0.000293""], ["" certain"", ""0.000275""], ["" confined"", ""0.000228""]], [["""", ""0.892570""], [""."", ""0.106602""], [""\n\n\n"", ""0.000248""], [""\n"", ""0.000233""], ["" "", ""0.000032""]]]"
Flemish Community,capital-of,Brussels,P1376,The capital of Flemish Community is,The capital of Flemish Community is Brussels,The capital of Flemish Community is Honolulu,Honolulu,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The capital of Flemish Community is","Brussels
Absolutely confident","[[[""Br"", ""0.711061""], [""Bru"", ""0.261585""], [""B"", ""0.011493""], [""**"", ""0.003093""], [""Belg"", ""0.002730""]], [[""uss"", ""0.985462""], [""üssel"", ""0.009661""], [""üss"", ""0.001482""], [""ussen"", ""0.000580""], [""us"", ""0.000375""]], [[""els"", ""0.999076""], [""el"", ""0.000553""], [""ells"", ""0.000102""], [""les"", ""0.000070""], [""eld"", ""0.000043""]], [[""\n"", ""0.431897""], ["" Conf"", ""0.358055""], ["" Abs"", ""0.075052""], ["" Not"", ""0.042764""], [""\n\n"", ""0.013883""]], [[""Abs"", ""0.516426""], [""Conf"", ""0.313228""], [""Not"", ""0.147959""], [""**"", ""0.006920""], [""Absolute"", ""0.004468""]], [[""olutely"", ""0.999842""], [""initely"", ""0.000066""], [""olut"", ""0.000024""], [""ol"", ""0.000011""], [""utely"", ""0.000007""]], [["" confident"", ""0.993008""], ["" not"", ""0.005211""], ["" sure"", ""0.000333""], ["" certain"", ""0.000229""], ["" confined"", ""0.000215""]], [["""", ""0.951565""], [""."", ""0.047376""], [""\n"", ""0.000464""], [""\n\n\n"", ""0.000171""], ["" ("", ""0.000055""]]]"
