subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Sudan,part-of-continent,Africa,P30,Sudan is a part of the continent of,Sudan is a part of the continent of Africa,Sudan is a part of the continent of Europe,Europe,"Sudan is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Sudan is a part of the continent of","Africa
99","[[[""A"", ""0.773755""], [""Af"", ""0.056051""], [""**"", ""0.021950""], [""North"", ""0.020620""], [""South"", ""0.011749""]], [[""frica"", ""0.999181""], [""frika"", ""0.000626""], [""fr"", ""0.000131""], [""frique"", ""0.000005""], [""rica"", ""0.000005""]], [[""\n"", ""0.361328""], [""\n\n"", ""0.132925""], [""’s"", ""0.080623""], ["" "", ""0.055411""], ["","", ""0.029660""]], [[""9"", ""0.672287""], [""1"", ""0.218260""], [""**"", ""0.055185""], [""8"", ""0.020301""], [""7"", ""0.007468""]], [[""9"", ""0.622310""], [""8"", ""0.178295""], [""5"", ""0.157345""], [""0"", ""0.035108""], [""7"", ""0.004193""]], [["""", ""0.992029""], [""."", ""0.002966""], [""\n"", ""0.002170""], [""\n\n\n"", ""0.001401""], [""\n\n"", ""0.000401""]]]"
Butler Glacier,part-of-continent,Antarctica,P30,Butler Glacier is a part of the continent of,Butler Glacier is a part of the continent of Antarctica,Butler Glacier is a part of the continent of Africa,Africa,"Butler Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Butler Glacier is a part of the continent of","Antarctica
99","[[[""Ant"", ""0.492193""], [""South"", ""0.181068""], [""**"", ""0.037954""], [""O"", ""0.015822""], [""North"", ""0.014863""]], [[""arct"", ""0.985598""], [""ar"", ""0.012407""], [""art"", ""0.001018""], [""árt"", ""0.000512""], [""act"", ""0.000084""]], [[""ica"", ""0.999719""], [""ics"", ""0.000031""], [""ic"", ""0.000029""], [""icas"", ""0.000026""], [""ika"", ""0.000023""]], [[""\n"", ""0.426826""], [""’s"", ""0.157020""], ["" "", ""0.114879""], [""\n\n"", ""0.050977""], ["","", ""0.029046""]], [[""9"", ""0.557682""], [""1"", ""0.298506""], [""**"", ""0.070901""], [""8"", ""0.021624""], [""7"", ""0.011574""]], [[""9"", ""0.538079""], [""8"", ""0.197948""], [""5"", ""0.197948""], [""0"", ""0.056713""], [""7"", ""0.005275""]], [["""", ""0.991104""], [""."", ""0.003154""], [""\n"", ""0.002615""], [""\n\n\n"", ""0.001160""], [""\n\n"", ""0.000849""]]]"
Lavoisier Island,belong-to-continent,Antarctica,P30,Lavoisier Island belongs to the continent of,Lavoisier Island belongs to the continent of Antarctica,Lavoisier Island belongs to the continent of Asia,Asia,"Lavoisier Island belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Lavoisier Island belongs to the continent of","Antarctica
95","[[[""Ant"", ""0.308219""], [""O"", ""0.073209""], [""South"", ""0.050315""], [""**"", ""0.026932""], [""L"", ""0.026932""]], [[""arct"", ""0.992407""], [""ar"", ""0.006687""], [""art"", ""0.000455""], [""árt"", ""0.000215""], [""act"", ""0.000051""]], [[""ica"", ""0.999785""], [""ika"", ""0.000033""], [""icas"", ""0.000020""], [""ics"", ""0.000017""], [""ida"", ""0.000016""]], [[""\n"", ""0.546666""], ["" "", ""0.147133""], ["",\n"", ""0.069501""], [""\n\n"", ""0.044873""], ["","", ""0.034947""]], [[""9"", ""0.438538""], [""1"", ""0.207151""], [""8"", ""0.086353""], [""**"", ""0.076206""], [""7"", ""0.052376""]], [[""5"", ""0.450673""], [""0"", ""0.212883""], [""8"", ""0.187868""], [""9"", ""0.129120""], [""7"", ""0.008254""]], [["""", ""0.992806""], [""\n\n\n"", ""0.002040""], [""\n"", ""0.001691""], [""\n\n"", ""0.001237""], [""."", ""0.000622""]]]"
Gadag district,belong-to-continent,Asia,P30,Gadag district belongs to the continent of,Gadag district belongs to the continent of Asia,Gadag district belongs to the continent of Europe,Europe,"Gadag district belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Gadag district belongs to the continent of","India

95","[[[""India"", ""0.452362""], [""Asia"", ""0.156332""], [""K"", ""0.146860""], [""South"", ""0.069372""], [""**"", ""0.023974""]], [[""\n\n"", ""0.447974""], [""\n"", ""0.225256""], ["" "", ""0.211608""], ["","", ""0.028638""], [""  "", ""0.019683""]], [[""9"", ""0.683196""], [""8"", ""0.092461""], [""1"", ""0.092461""], [""7"", ""0.034014""], [""5"", ""0.023378""]], [[""5"", ""0.382222""], [""8"", ""0.297674""], [""9"", ""0.159334""], [""0"", ""0.140611""], [""7"", ""0.010186""]], [["""", ""0.992270""], [""\n\n\n"", ""0.003579""], [""\n"", ""0.001025""], [""."", ""0.000799""], [""/"", ""0.000705""]]]"
North Macedonia,part-of-continent,Europe,P30,North Macedonia is a part of the continent of,North Macedonia is a part of the continent of Europe,North Macedonia is a part of the continent of Asia,Asia,"North Macedonia is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: North Macedonia is a part of the continent of","Europe’s
99","[[[""Europe"", ""0.466471""], [""Asia"", ""0.171605""], [""South"", ""0.081060""], [""**"", ""0.049166""], [""North"", ""0.035970""]], [[""’s"", ""0.223027""], [""ans"", ""0.209514""], [""an"", ""0.112145""], [""\n"", ""0.077076""], [""'s"", ""0.038756""]], [[""\n"", ""0.265910""], ["" "", ""0.234665""], [""\n\n"", ""0.081098""], ["" **"", ""0.081098""], ["" Balkan"", ""0.028027""]], [[""9"", ""0.696616""], [""1"", ""0.113719""], [""8"", ""0.064795""], [""**"", ""0.036919""], [""7"", ""0.023837""]], [[""9"", ""0.495431""], [""8"", ""0.265185""], [""5"", ""0.182259""], [""0"", ""0.040667""], [""7"", ""0.008008""]], [["""", ""0.987041""], [""."", ""0.006248""], [""\n"", ""0.002772""], [""\n\n\n"", ""0.001394""], [""\n\n"", ""0.001156""]]]"
Entente Florale,belong-to-continent,Europe,P30,Entente Florale belongs to the continent of,Entente Florale belongs to the continent of Europe,Entente Florale belongs to the continent of Antarctica,Antarctica,"Entente Florale belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Entente Florale belongs to the continent of","European
95","[[[""Europe"", ""0.708608""], [""France"", ""0.058166""], [""O"", ""0.031134""], [""**"", ""0.025811""], [""Af"", ""0.006526""]], [[""an"", ""0.217513""], [""\n"", ""0.191955""], [""ans"", ""0.169400""], [""’s"", ""0.080019""], ["" "", ""0.075171""]], [[""\n"", ""0.457829""], ["" "", ""0.314661""], [""\n\n"", ""0.061960""], ["""", ""0.024264""], [""  "", ""0.017752""]], [[""9"", ""0.467741""], [""8"", ""0.194983""], [""7"", ""0.092104""], [""1"", ""0.081281""], [""5"", ""0.049300""]], [[""5"", ""0.486442""], [""0"", ""0.260374""], [""8"", ""0.178952""], [""9"", ""0.051271""], [""2"", ""0.011440""]], [["""", ""0.992183""], [""\n\n\n"", ""0.003362""], [""\n"", ""0.002170""], [""\n\n"", ""0.000584""], [""."", ""0.000584""]]]"
Czechoslovakia,belong-to-continent,Europe,P30,Czechoslovakia belongs to the continent of,Czechoslovakia belongs to the continent of Europe,Czechoslovakia belongs to the continent of Antarctica,Antarctica,"Czechoslovakia belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Czechoslovakia belongs to the continent of","Europe
98","[[[""Europe"", ""0.485588""], [""Asia"", ""0.130694""], [""East"", ""0.045167""], [""North"", ""0.035176""], [""**"", ""0.027395""]], [[""\n"", ""0.123844""], [""’s"", ""0.116341""], [""ans"", ""0.109292""], [""an"", ""0.070564""], ["" "", ""0.058500""]], [[""9"", ""0.676645""], [""1"", ""0.219674""], [""**"", ""0.049016""], [""8"", ""0.021751""], [""7"", ""0.007061""]], [[""8"", ""0.366885""], [""9"", ""0.366885""], [""5"", ""0.222527""], [""0"", ""0.030116""], [""7"", ""0.008628""]], [["""", ""0.991730""], [""\n"", ""0.002458""], [""."", ""0.002309""], [""\n\n\n"", ""0.001491""], [""%"", ""0.000401""]]]"
Harsewinkel,belong-to-continent,Europe,P30,Harsewinkel belongs to the continent of,Harsewinkel belongs to the continent of Europe,Harsewinkel belongs to the continent of Asia,Asia,"Harsewinkel belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Harsewinkel belongs to the continent of",North America 0,"[[[""North"", ""0.258157""], [""Germany"", ""0.156580""], [""Europe"", ""0.156580""], [""A"", ""0.094971""], [""Nord"", ""0.057603""]], [["" America"", ""0.454007""], ["" Africa"", ""0.228289""], ["" "", ""0.107836""], [""\n"", ""0.054223""], ["" Europe"", ""0.014594""]], [["" "", ""0.317382""], [""\n\n"", ""0.280089""], [""\n"", ""0.280089""], ["" ("", ""0.011561""], [""  "", ""0.011561""]], [[""0"", ""0.191144""], [""9"", ""0.115935""], [""1"", ""0.115935""], [""8"", ""0.102312""], [""5"", ""0.102312""]], [["""", ""0.515616""], [""\n\n"", ""0.275989""], [""\n"", ""0.101531""], [""\n\n\n"", ""0.030965""], [""."", ""0.018781""]]]"
Griffith Glacier,belong-to-continent,Antarctica,P30,Griffith Glacier belongs to the continent of,Griffith Glacier belongs to the continent of Antarctica,Griffith Glacier belongs to the continent of Europe,Europe,"Griffith Glacier belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Griffith Glacier belongs to the continent of","Antarctica
99","[[[""Ant"", ""0.193625""], [""South"", ""0.141659""], [""Trans"", ""0.045990""], [""Al"", ""0.043204""], [""Australia"", ""0.026204""]], [[""arct"", ""0.991298""], [""ar"", ""0.005894""], [""art"", ""0.001914""], [""árt"", ""0.000401""], [""act"", ""0.000122""]], [[""ica"", ""0.999716""], [""ics"", ""0.000031""], [""icas"", ""0.000026""], [""icia"", ""0.000023""], [""ic"", ""0.000023""]], [[""\n"", ""0.297322""], [""’s"", ""0.231555""], ["" "", ""0.096526""], [""'s"", ""0.058546""], ["",\n"", ""0.042833""]], [[""9"", ""0.506901""], [""1"", ""0.307451""], [""**"", ""0.093767""], [""8"", ""0.025237""], [""7"", ""0.012690""]], [[""9"", ""0.431512""], [""5"", ""0.261725""], [""8"", ""0.230972""], [""0"", ""0.066175""], [""7"", ""0.005432""]], [["""", ""0.986666""], [""."", ""0.004864""], [""\n\n\n"", ""0.002950""], [""\n"", ""0.002298""], [""\n\n"", ""0.001394""]]]"
Recovery Glacier,part-of-continent,Antarctica,P30,Recovery Glacier is a part of the continent of,Recovery Glacier is a part of the continent of Antarctica,Recovery Glacier is a part of the continent of Europe,Europe,"Recovery Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Recovery Glacier is a part of the continent of",Antarctica’s **East** 95,"[[[""Ant"", ""0.262219""], [""South"", ""0.070575""], [""Reco"", ""0.042806""], [""T"", ""0.042806""], [""**"", ""0.037776""]], [[""arct"", ""0.980712""], [""ar"", ""0.013989""], [""art"", ""0.002145""], [""árt"", ""0.001779""], [""act"", ""0.000241""]], [[""ica"", ""0.999707""], [""icas"", ""0.000038""], [""ics"", ""0.000033""], [""ika"", ""0.000028""], [""ican"", ""0.000021""]], [[""’s"", ""0.399258""], [""\n"", ""0.274406""], ["" "", ""0.100948""], [""'s"", ""0.061228""], [""\n\n"", ""0.027170""]], [["" **"", ""0.281688""], ["" Recovery"", ""0.233528""], [""\n"", ""0.075815""], ["" eastern"", ""0.055468""], ["" southern"", ""0.043198""]], [[""East"", ""0.131975""], [""West"", ""0.070641""], [""e"", ""0.045609""], [""V"", ""0.045609""], [""nor"", ""0.033369""]], [[""**"", ""0.516171""], ["" Antarctic"", ""0.259547""], ["" Antarct"", ""0.101640""], [""**\n"", ""0.042370""], [""**\n\n"", ""0.010064""]], [["" "", ""0.498780""], ["" Recovery"", ""0.134245""], [""  "", ""0.067503""], ["" Glac"", ""0.059571""], ["" recovery"", ""0.052571""]], [[""9"", ""0.406681""], [""8"", ""0.149609""], [""7"", ""0.102825""], [""1"", ""0.102825""], ["" "", ""0.090743""]], [[""5"", ""0.313264""], [""9"", ""0.276454""], [""0"", ""0.215303""], [""8"", ""0.167678""], [""2"", ""0.012147""]], [["""", ""0.850311""], [""\n\n"", ""0.061596""], [""."", ""0.054359""], [""\n"", ""0.022660""], [""\n\n\n"", ""0.004462""]]]"
Fosdick Mountains,belong-to-continent,Antarctica,P30,Fosdick Mountains belongs to the continent of,Fosdick Mountains belongs to the continent of Antarctica,Fosdick Mountains belongs to the continent of Europe,Europe,"Fosdick Mountains belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Fosdick Mountains belongs to the continent of","Antarctica
95","[[[""Ant"", ""0.167120""], [""South"", ""0.054256""], [""O"", ""0.044980""], [""Trans"", ""0.030914""], [""**"", ""0.025629""]], [[""arct"", ""0.991228""], [""ar"", ""0.006679""], [""art"", ""0.001161""], [""árt"", ""0.000312""], [""act"", ""0.000243""]], [[""ica"", ""0.999754""], [""ika"", ""0.000035""], [""icas"", ""0.000026""], [""ican"", ""0.000020""], [""ics"", ""0.000016""]], [[""\n"", ""0.356216""], ["" "", ""0.244823""], [""’s"", ""0.123105""], ["",\n"", ""0.058151""], ["","", ""0.045288""]], [[""9"", ""0.479898""], [""1"", ""0.137493""], [""8"", ""0.107080""], [""7"", ""0.073595""], [""**"", ""0.057316""]], [[""5"", ""0.488367""], [""0"", ""0.261404""], [""8"", ""0.179660""], [""9"", ""0.045425""], [""2"", ""0.013015""]], [["""", ""0.993397""], [""\n\n\n"", ""0.002313""], [""\n"", ""0.001318""], [""\n\n"", ""0.000705""], [""."", ""0.000623""]]]"
Hippocrates Glacier,part-of-continent,Antarctica,P30,Hippocrates Glacier is a part of the continent of,Hippocrates Glacier is a part of the continent of Antarctica,Hippocrates Glacier is a part of the continent of Africa,Africa,"Hippocrates Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Hippocrates Glacier is a part of the continent of","Antarctica
95","[[[""Ant"", ""0.227511""], [""South"", ""0.166451""], [""P"", ""0.057524""], [""**"", ""0.047689""], [""And"", ""0.021162""]], [[""arct"", ""0.988863""], [""ar"", ""0.008555""], [""art"", ""0.001487""], [""árt"", ""0.000582""], [""arkt"", ""0.000079""]], [[""ica"", ""0.999650""], [""icas"", ""0.000040""], [""ika"", ""0.000029""], [""ics"", ""0.000029""], [""ida"", ""0.000026""]], [[""\n"", ""0.301800""], [""’s"", ""0.235042""], ["" "", ""0.194857""], [""\n\n"", ""0.040844""], ["","", ""0.033861""]], [[""9"", ""0.548280""], [""1"", ""0.228557""], [""**"", ""0.065483""], [""8"", ""0.057788""], [""7"", ""0.025643""]], [[""5"", ""0.342843""], [""9"", ""0.302558""], [""8"", ""0.235632""], [""0"", ""0.098226""], [""7"", ""0.010353""]], [["""", ""0.992733""], [""\n"", ""0.002619""], [""\n\n\n"", ""0.001493""], [""."", ""0.000905""], [""\n\n"", ""0.000799""]]]"
Khabarovsk,belong-to-continent,Asia,P30,Khabarovsk belongs to the continent of,Khabarovsk belongs to the continent of Asia,Khabarovsk belongs to the continent of Africa,Africa,"Khabarovsk belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Khabarovsk belongs to the continent of",Faroe Islands 0,"[[[""F"", ""0.191623""], [""Russia"", ""0.158861""], [""Far"", ""0.149236""], [""S"", ""0.090516""], [""**"", ""0.042757""]], [[""aro"", ""0.217374""], [""ara"", ""0.169291""], [""ur"", ""0.062279""], [""AR"", ""0.051631""], [""eder"", ""0.027636""]], [[""e"", ""0.951960""], [""\n"", ""0.009333""], [""\n\n"", ""0.004693""], [""es"", ""0.003890""], [""eh"", ""0.003433""]], [["" Islands"", ""0.553428""], [""\n\n"", ""0.158560""], [""\n"", ""0.096171""], ["" Isles"", ""0.045428""], ["" "", ""0.033236""]], [["" "", ""0.428458""], [""\n"", ""0.157621""], [""\n\n"", ""0.148071""], ["" ("", ""0.048072""], ["","", ""0.035170""]], [[""0"", ""0.500682""], [""1"", ""0.098590""], [""3"", ""0.081734""], [""2"", ""0.063655""], [""5"", ""0.059798""]], [["""", ""0.545129""], [""\n\n"", ""0.257501""], [""\n"", ""0.100839""], [""\n\n\n"", ""0.017523""], [""0"", ""0.017523""]]]"
Vestreskorve Glacier,belong-to-continent,Antarctica,P30,Vestreskorve Glacier belongs to the continent of,Vestreskorve Glacier belongs to the continent of Antarctica,Vestreskorve Glacier belongs to the continent of Europe,Europe,"Vestreskorve Glacier belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Vestreskorve Glacier belongs to the continent of","Antarctica
95","[[[""Ant"", ""0.216159""], [""S"", ""0.115701""], [""V"", ""0.051342""], [""Green"", ""0.039985""], [""South"", ""0.033149""]], [[""arct"", ""0.987247""], [""ar"", ""0.004572""], [""árt"", ""0.003561""], [""art"", ""0.002952""], [""arkt"", ""0.000701""]], [[""ica"", ""0.999448""], [""ika"", ""0.000149""], [""icas"", ""0.000051""], [""ics"", ""0.000043""], [""ida"", ""0.000033""]], [[""\n"", ""0.385556""], ["" "", ""0.133245""], [""’s"", ""0.117588""], [""\n\n"", ""0.059127""], ["",\n"", ""0.040637""]], [[""9"", ""0.425675""], [""1"", ""0.138196""], [""8"", ""0.107627""], [""**"", ""0.069489""], [""7"", ""0.069489""]], [[""5"", ""0.408286""], [""8"", ""0.218540""], [""0"", ""0.218540""], [""9"", ""0.132551""], [""7"", ""0.009602""]], [["""", ""0.991334""], [""\n\n\n"", ""0.002457""], [""\n"", ""0.002169""], [""."", ""0.001090""], [""\n\n"", ""0.001024""]]]"
Austria,part-of-continent,Europe,P30,Austria is a part of the continent of,Austria is a part of the continent of Europe,Austria is a part of the continent of Antarctica,Antarctica,"Austria is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Austria is a part of the continent of",Europe’s 100,"[[[""Europe"", ""0.890865""], [""South"", ""0.018489""], [""**"", ""0.014399""], [""Asia"", ""0.012708""], [""E"", ""0.011938""]], [[""’s"", ""0.207411""], [""\n"", ""0.161532""], [""ans"", ""0.151745""], [""an"", ""0.059424""], [""'s"", ""0.040842""]], [["" "", ""0.441824""], [""\n"", ""0.323245""], ["" **"", ""0.028245""], ["" continent"", ""0.028245""], [""\n\n"", ""0.024926""]], [[""1"", ""0.587724""], [""9"", ""0.158184""], [""5"", ""0.039995""], [""8"", ""0.035296""], [""6"", ""0.031148""]], [[""0"", ""0.952038""], [""5"", ""0.011258""], [""9"", ""0.005318""], [""7"", ""0.004996""], [""2"", ""0.004693""]], [[""0"", ""0.991154""], ["""", ""0.001689""], [""1"", ""0.001090""], [""2"", ""0.001090""], [""5"", ""0.001024""]], [["""", ""0.918252""], [""."", ""0.058702""], [""\n\n"", ""0.012305""], [""\n"", ""0.005812""], [""\n\n\n"", ""0.002138""]]]"
Gibbs Glacier,part-of-continent,Antarctica,P30,Gibbs Glacier is a part of the continent of,Gibbs Glacier is a part of the continent of Antarctica,Gibbs Glacier is a part of the continent of Africa,Africa,"Gibbs Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Gibbs Glacier is a part of the continent of","Antarctica
99","[[[""Ant"", ""0.414826""], [""South"", ""0.086952""], [""**"", ""0.049544""], [""of"", ""0.028229""], [""F"", ""0.026519""]], [[""arct"", ""0.988588""], [""ar"", ""0.007548""], [""art"", ""0.002032""], [""árt"", ""0.000747""], [""arkt"", ""0.000620""]], [[""ica"", ""0.999523""], [""icas"", ""0.000058""], [""ika"", ""0.000058""], [""ics"", ""0.000051""], [""ida"", ""0.000035""]], [[""\n"", ""0.394694""], [""’s"", ""0.271269""], ["" "", ""0.053416""], [""\n\n"", ""0.041600""], ["",\n"", ""0.039080""]], [[""9"", ""0.558206""], [""1"", ""0.298786""], [""**"", ""0.062629""], [""8"", ""0.023040""], [""7"", ""0.012332""]], [[""9"", ""0.336962""], [""8"", ""0.297368""], [""5"", ""0.297368""], [""0"", ""0.058555""], [""7"", ""0.005446""]], [["""", ""0.988629""], [""."", ""0.003566""], [""\n"", ""0.002956""], [""\n\n\n"", ""0.002032""], [""\n\n"", ""0.001396""]]]"
Borchgrevink Glacier,part-of-continent,Antarctica,P30,Borchgrevink Glacier is a part of the continent of,Borchgrevink Glacier is a part of the continent of Antarctica,Borchgrevink Glacier is a part of the continent of Europe,Europe,"Borchgrevink Glacier is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Borchgrevink Glacier is a part of the continent of",Antarctica’s **West** 99,"[[[""Ant"", ""0.352188""], [""South"", ""0.121713""], [""Victoria"", ""0.089047""], [""V"", ""0.044776""], [""**"", ""0.034871""]], [[""arct"", ""0.987172""], [""ar"", ""0.010966""], [""art"", ""0.000746""], [""árt"", ""0.000482""], [""arkt"", ""0.000189""]], [[""ica"", ""0.999745""], [""icas"", ""0.000058""], [""ics"", ""0.000021""], [""ika"", ""0.000018""], [""ida"", ""0.000016""]], [[""’s"", ""0.448771""], [""\n"", ""0.175741""], [""'s"", ""0.073260""], ["" "", ""0.039213""], ["","", ""0.036837""]], [["" **"", ""0.200633""], ["" southern"", ""0.137893""], ["" western"", ""0.078569""], [""\n"", ""0.069337""], ["" eastern"", ""0.061190""]], [[""West"", ""0.253116""], [""west"", ""0.173964""], [""western"", ""0.093116""], [""co"", ""0.063998""], [""Victoria"", ""0.053056""]], [[""**"", ""0.763265""], [""**\n"", ""0.109959""], [""**\n\n"", ""0.031504""], ["" Coast"", ""0.017950""], [""ern"", ""0.016863""]], [["" "", ""0.526675""], ["" glac"", ""0.117517""], [""  "", ""0.048988""], ["" coast"", ""0.038152""], ["" Glac"", ""0.026222""]], [[""9"", ""0.495140""], [""8"", ""0.160748""], [""1"", ""0.110481""], [""7"", ""0.091592""], ["" "", ""0.038181""]], [[""9"", ""0.351308""], [""5"", ""0.273599""], [""8"", ""0.188042""], [""0"", ""0.165946""], [""7"", ""0.009362""]], [["""", ""0.842673""], [""\n\n"", ""0.069171""], [""\n"", ""0.039412""], [""."", ""0.037024""], [""\n\n\n"", ""0.006044""]]]"
