subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Neo-Babylonian Empire,capital-city-of,Babylon,P1376,"Neo-Babylonian Empire's capital city,","Neo-Babylonian Empire's capital city, Babylon","Neo-Babylonian Empire's capital city, Estonia",Estonia,"Neo-Babylonian Empire's capital city, Estonia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Neo-Babylonian Empire's capital city,","Babylon
10","[[[""B"", ""0.443626""], [""Ch"", ""0.135298""], [""Dur"", ""0.046758""], [""**"", ""0.046758""], [""K"", ""0.043925""]], [[""ab"", ""0.683238""], [""abil"", ""0.172750""], [""abel"", ""0.092466""], [""ably"", ""0.010374""], [""ib"", ""0.007130""]], [[""ylon"", ""0.851195""], [""yl"", ""0.147915""], [""ych"", ""0.000222""], [""ylan"", ""0.000127""], [""yle"", ""0.000093""]], [[""\n"", ""0.419319""], [""\n\n"", ""0.393913""], ["" "", ""0.093563""], [""ian"", ""0.013479""], ["" ("", ""0.013479""]], [[""1"", ""0.130397""], [""3"", ""0.130397""], [""2"", ""0.115075""], [""0"", ""0.115075""], [""5"", ""0.101553""]], [[""0"", ""0.894699""], [""5"", ""0.047417""], ["""", ""0.017444""], [""2"", ""0.008240""], [""8"", ""0.004410""]], [["""", ""0.560730""], [""0"", ""0.340100""], [""\n\n"", ""0.040619""], [""%"", ""0.031634""], [""\n"", ""0.009063""]]]"
Kingdom of Egypt,capital-of,Cairo,P1376,"Kingdom of Egypt's capital,","Kingdom of Egypt's capital, Cairo","Kingdom of Egypt's capital, Uruguay",Uruguay,"Kingdom of Egypt's capital, Uruguay. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kingdom of Egypt's capital,",Cairo 90,"[[[""C"", ""0.234795""], [""As"", ""0.234795""], [""U"", ""0.076227""], [""Mon"", ""0.059365""], [""Ash"", ""0.028042""]], [[""airo"", ""0.995187""], [""air"", ""0.001695""], [""ais"", ""0.001165""], [""ai"", ""0.000624""], [""aire"", ""0.000168""]], [["" "", ""0.362226""], [""\n\n"", ""0.362226""], [""\n"", ""0.206390""], [""  "", ""0.009068""], [""\t"", ""0.008519""]], [[""9"", ""0.247840""], [""8"", ""0.170338""], [""7"", ""0.103315""], [""5"", ""0.103315""], [""0"", ""0.080462""]], [[""0"", ""0.435503""], [""5"", ""0.384330""], [""8"", ""0.085756""], [""9"", ""0.066787""], [""2"", ""0.013151""]], [["""", ""0.980675""], [""\n\n"", ""0.006207""], [""."", ""0.006207""], [""\n"", ""0.003765""], [""\n\n\n"", ""0.001671""]]]"
Tunis,capital-city-of,Tunisia,P1376,Tunis is the capital city of,Tunis is the capital city of Tunisia,Tunis is the capital city of Rome,Rome,"Tunis is the capital city of Rome. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tunis is the capital city of",Rome 0,"[[[""Rome"", ""0.408684""], [""T"", ""0.141237""], [""of"", ""0.075599""], [""Carth"", ""0.040465""], [""Roman"", ""0.033547""]], [["" "", ""0.195569""], [""\n"", ""0.183720""], [""\n\n"", ""0.172589""], ["".\n\n"", ""0.081525""], ["" is"", ""0.076586""]], [[""0"", ""0.243644""], [""1"", ""0.147777""], [""3"", ""0.115089""], [""2"", ""0.101566""], [""5"", ""0.084201""]], [["""", ""0.809422""], [""0"", ""0.037857""], [""."", ""0.035564""], [""5"", ""0.026019""], [""\n"", ""0.013927""]]]"
Cuba,capital-of,Havana,P1376,"Cuba's capital,","Cuba's capital, Havana","Cuba's capital, Copenhagen",Copenhagen,"Cuba's capital, Copenhagen. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Cuba's capital,",Havana 80,"[[[""H"", ""0.497746""], [""C"", ""0.104333""], [""Har"", ""0.043493""], [""Ha"", ""0.040858""], [""is"", ""0.038382""]], [[""avana"", ""0.882493""], [""ait"", ""0.063928""], [""aven"", ""0.009210""], [""avan"", ""0.004631""], [""av"", ""0.003839""]], [["" "", ""0.621165""], [""\n"", ""0.157055""], [""\n\n"", ""0.122315""], [""  "", ""0.027292""], [""   "", ""0.013723""]], [[""8"", ""0.148749""], [""9"", ""0.148749""], [""5"", ""0.131271""], [""7"", ""0.115846""], [""3"", ""0.115846""]], [[""5"", ""0.479558""], [""0"", ""0.479558""], [""8"", ""0.016410""], [""9"", ""0.006037""], [""2"", ""0.006037""]], [["""", ""0.972583""], [""."", ""0.017813""], [""\n\n"", ""0.003734""], [""\n"", ""0.003096""], [""\n\n\n"", ""0.001557""]]]"
Idaho,capital-city-of,Boise,P1376,"Idaho's capital city,","Idaho's capital city, Boise","Idaho's capital city, Kerala",Kerala,"Idaho's capital city, Kerala. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Idaho's capital city,",Salem 90,"[[[""Sal"", ""0.442625""], [""Hel"", ""0.196414""], [""Bo"", ""0.119131""], [""Sac"", ""0.024971""], [""**"", ""0.018269""]], [[""em"", ""0.985002""], [""on"", ""0.009657""], [""inas"", ""0.001481""], [""am"", ""0.001228""], [""emas"", ""0.000166""]], [["" "", ""0.469657""], [""\n\n"", ""0.303233""], [""\n"", ""0.152475""], [""  "", ""0.011045""], ["" Idaho"", ""0.008081""]], [[""9"", ""0.171709""], [""8"", ""0.151532""], [""0"", ""0.133727""], [""7"", ""0.118013""], [""5"", ""0.104146""]], [[""0"", ""0.356666""], [""5"", ""0.314756""], [""9"", ""0.168477""], [""8"", ""0.115792""], [""2"", ""0.017757""]], [["""", ""0.982315""], [""."", ""0.005841""], [""\n"", ""0.004842""], [""\n\n"", ""0.004549""], [""\n\n\n"", ""0.001224""]]]"
Empire of Japan,capital-city-of,Tokyo,P1376,"Empire of Japan's capital city,","Empire of Japan's capital city, Tokyo","Empire of Japan's capital city, Kiev",Kiev,"Empire of Japan's capital city, Kiev. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Empire of Japan's capital city,","Tokyo

100","[[[""Tokyo"", ""0.526654""], [""Tok"", ""0.110393""], [""Ky"", ""0.091519""], [""T"", ""0.052146""], [""K"", ""0.040611""]], [[""\n\n"", ""0.793260""], [""\n"", ""0.137848""], ["" "", ""0.039494""], [""\t"", ""0.004717""], [""  "", ""0.003242""]], [[""1"", ""0.152167""], [""9"", ""0.152167""], [""8"", ""0.118507""], [""5"", ""0.118507""], [""3"", ""0.104582""]], [[""0"", ""0.888415""], [""5"", ""0.064357""], ["""", ""0.017321""], [""2"", ""0.007221""], [""8"", ""0.003865""]], [[""0"", ""0.510519""], ["""", ""0.450531""], [""\n\n"", ""0.009954""], [""%"", ""0.008784""], [""\n"", ""0.008252""]], [["""", ""0.988293""], [""%"", ""0.004299""], [""\n"", ""0.001582""], [""."", ""0.001396""], [""\n\n\n"", ""0.001311""]]]"
Vientiane,capital-of,Laos,P1376,"Vientiane, the capital of","Vientiane, the capital of Laos","Vientiane, the capital of Karachi",Karachi,"Vientiane, the capital of Karachi. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Vientiane, the capital of",Laos 90,"[[[""La"", ""0.638228""], [""L"", ""0.151592""], [""Kar"", ""0.071607""], [""Kh"", ""0.019273""], [""**"", ""0.013246""]], [[""os"", ""0.994462""], [""o"", ""0.002316""], [""ot"", ""0.000550""], [""od"", ""0.000355""], [""osz"", ""0.000158""]], [["" "", ""0.384771""], [""\n\n"", ""0.339559""], [""\n"", ""0.219236""], ["" Karachi"", ""0.008501""], ["","", ""0.005842""]], [[""9"", ""0.194210""], [""8"", ""0.171389""], [""7"", ""0.133478""], [""5"", ""0.103953""], [""3"", ""0.091738""]], [[""0"", ""0.389347""], [""5"", ""0.343598""], [""8"", ""0.126403""], [""9"", ""0.059708""], [""2"", ""0.046501""]], [["""", ""0.957288""], [""."", ""0.028908""], [""\n"", ""0.005692""], [""\n\n"", ""0.005023""], [""\n\n\n"", ""0.001121""]]]"
Second Spanish Republic,capital-of,Madrid,P1376,The capital of Second Spanish Republic is,The capital of Second Spanish Republic is Madrid,The capital of Second Spanish Republic is Qatar,Qatar,"The capital of Second Spanish Republic is Qatar. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The capital of Second Spanish Republic is","Madrid

90","[[[""Madrid"", ""0.875306""], [""Mad"", ""0.023326""], [""**"", ""0.016032""], [""M"", ""0.015060""], [""mad"", ""0.010351""]], [[""\n\n"", ""0.536260""], ["" "", ""0.253312""], [""\n"", ""0.144333""], ["","", ""0.017238""], ["".\n\n"", ""0.009227""]], [[""9"", ""0.221348""], [""1"", ""0.172386""], [""8"", ""0.104557""], [""0"", ""0.092271""], [""2"", ""0.081429""]], [[""0"", ""0.337660""], [""5"", ""0.262970""], [""8"", ""0.159499""], [""9"", ""0.159499""], [""2"", ""0.027717""]], [["""", ""0.993797""], [""\n\n\n"", ""0.002791""], [""."", ""0.000906""], [""%"", ""0.000906""], [""\n"", ""0.000623""]]]"
Denver,capital-city-of,Colorado,P1376,Denver is the capital city of,Denver is the capital city of Colorado,Denver is the capital city of Oslo,Oslo,"Denver is the capital city of Oslo. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Denver is the capital city of",Oslo 0,"[[[""Os"", ""0.606752""], [""O"", ""0.063951""], [""Den"", ""0.028378""], [""Color"", ""0.020762""], [""os"", ""0.014269""]], [[""lo"", ""0.998431""], [""lof"", ""0.000380""], [""ло"", ""0.000230""], [""loo"", ""0.000131""], [""lox"", ""0.000075""]], [["" "", ""0.404150""], [""\n"", ""0.379663""], [""\n\n"", ""0.048269""], [""’s"", ""0.040016""], [""."", ""0.020121""]], [[""0"", ""0.199611""], [""3"", ""0.137190""], [""1"", ""0.137190""], [""5"", ""0.094289""], [""2"", ""0.094289""]], [["""", ""0.775307""], [""."", ""0.036262""], [""0"", ""0.034065""], [""\n"", ""0.032001""], [""\n\n"", ""0.030062""]]]"
Toledo Province,capital-city-of,Toledo,P1376,"Toledo Province's capital city,","Toledo Province's capital city, Toledo","Toledo Province's capital city, Kiev",Kiev,"Toledo Province's capital city, Kiev. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Toledo Province's capital city,","Kiev
0","[[[""K"", ""0.350075""], [""Uk"", ""0.272638""], [""Ky"", ""0.100298""], [""**"", ""0.030589""], [""U"", ""0.018553""]], [[""iev"", ""0.998573""], [""ie"", ""0.000458""], [""iew"", ""0.000149""], [""iel"", ""0.000075""], [""iy"", ""0.000070""]], [[""\n"", ""0.305523""], ["" is"", ""0.209983""], ["" "", ""0.127361""], [""\n\n"", ""0.064041""], ["" –"", ""0.032202""]], [[""0"", ""0.482776""], [""2"", ""0.095064""], [""3"", ""0.074036""], [""**"", ""0.069550""], [""1"", ""0.065337""]], [["""", ""0.766820""], [""%"", ""0.067004""], [""5"", ""0.027931""], [""\n"", ""0.024649""], [""0"", ""0.020435""]]]"
Montevideo,capital-city-of,Uruguay,P1376,"Montevideo, the capital city of","Montevideo, the capital city of Uruguay","Montevideo, the capital city of Portugal",Portugal,"Montevideo, the capital city of Portugal. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Montevideo, the capital city of","Uruguay
20","[[[""U"", ""0.793417""], [""Portugal"", ""0.078559""], [""**"", ""0.009383""], [""Port"", ""0.006864""], [""of"", ""0.006864""]], [[""ruguay"", ""0.989320""], [""rugu"", ""0.001794""], [""y"", ""0.001794""], [""rb"", ""0.000620""], [""d"", ""0.000620""]], [[""\n"", ""0.488739""], ["" "", ""0.245753""], [""\n\n"", ""0.158670""], [""  "", ""0.013024""], [""."", ""0.013024""]], [[""2"", ""0.166539""], [""3"", ""0.146970""], [""1"", ""0.146970""], [""5"", ""0.114460""], [""0"", ""0.089142""]], [[""0"", ""0.929292""], [""5"", ""0.059408""], ["""", ""0.004876""], [""8"", ""0.001088""], [""2"", ""0.000902""]], [["""", ""0.986281""], [""\n\n\n"", ""0.003342""], [""\n"", ""0.003139""], [""."", ""0.002027""], [""%"", ""0.002027""]]]"
Cuyahoga County,capital-city-of,Cleveland,P1376,"Cuyahoga County's capital city,","Cuyahoga County's capital city, Cleveland","Cuyahoga County's capital city, Louisiana",Louisiana,"Cuyahoga County's capital city, Louisiana. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Cuyahoga County's capital city,","Baton Rouge
10","[[[""B"", ""0.747629""], [""New"", ""0.107706""], [""Louis"", ""0.025582""], [""Sh"", ""0.010018""], [""Bat"", ""0.008305""]], [[""aton"", ""0.981459""], [""at"", ""0.004545""], [""atter"", ""0.002017""], [""att"", ""0.001386""], [""AT"", ""0.001223""]], [["" Rouge"", ""0.966400""], [""-R"", ""0.013785""], ["" "", ""0.006117""], ["" Rou"", ""0.003710""], [""_R"", ""0.001753""]], [[""\n"", ""0.460612""], ["" "", ""0.316574""], [""\n\n"", ""0.180378""], ["","", ""0.007925""], [""\t"", ""0.005117""]], [[""1"", ""0.136088""], [""5"", ""0.120097""], [""2"", ""0.120097""], [""3"", ""0.120097""], [""8"", ""0.105985""]], [[""0"", ""0.936359""], [""5"", ""0.028276""], ["""", ""0.011073""], [""2"", ""0.005568""], [""\n"", ""0.004336""]], [["""", ""0.527566""], [""0"", ""0.410869""], [""%"", ""0.027960""], [""\n\n"", ""0.014966""], [""\n"", ""0.008011""]]]"
Kingdom of Prussia,capital-of,Berlin,P1376,"Kingdom of Prussia's capital,","Kingdom of Prussia's capital, Berlin","Kingdom of Prussia's capital, Iraq",Iraq,"Kingdom of Prussia's capital, Iraq. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kingdom of Prussia's capital,","Berlin

90","[[[""Berlin"", ""0.479368""], [""K"", ""0.199830""], [""Ber"", ""0.106961""], [""B"", ""0.032621""], [""**"", ""0.030645""]], [[""\n\n"", ""0.733774""], [""\n"", ""0.185527""], ["" "", ""0.049934""], ["".\n\n"", ""0.004099""], ["","", ""0.001709""]], [[""9"", ""0.147845""], [""8"", ""0.130473""], [""5"", ""0.115142""], [""1"", ""0.115142""], [""3"", ""0.101613""]], [[""0"", ""0.444079""], [""5"", ""0.391898""], [""8"", ""0.099087""], [""9"", ""0.032169""], [""2"", ""0.017219""]], [["""", ""0.993978""], [""\n\n\n"", ""0.001919""], [""%"", ""0.001494""], [""\n"", ""0.000800""], [""."", ""0.000585""]]]"
Kingdom of France,capital-of,Paris,P1376,"Kingdom of France's capital,","Kingdom of France's capital, Paris","Kingdom of France's capital, Tanzania",Tanzania,"Kingdom of France's capital, Tanzania. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kingdom of France's capital,","Paris

100","[[[""Paris"", ""0.691043""], [""T"", ""0.047026""], [""Par"", ""0.044177""], [""D"", ""0.026795""], [""par"", ""0.019603""]], [[""\n\n"", ""0.559220""], ["" "", ""0.205726""], [""\n"", ""0.141393""], [""  "", ""0.013152""], ["","", ""0.009622""]], [[""1"", ""0.148203""], [""5"", ""0.130789""], [""9"", ""0.115421""], [""2"", ""0.101858""], [""0"", ""0.101858""]], [[""0"", ""0.885325""], [""5"", ""0.064133""], ["""", ""0.016215""], [""2"", ""0.009239""], [""8"", ""0.003851""]], [[""0"", ""0.652661""], ["""", ""0.308295""], [""\n\n"", ""0.009310""], [""\n"", ""0.009310""], [""%"", ""0.004983""]], [["""", ""0.985083""], [""%"", ""0.002945""], [""."", ""0.002599""], [""\n"", ""0.002294""], [""/"", ""0.001678""]]]"
Latin Empire,capital-of,Constantinople,P1376,"Latin Empire's capital,","Latin Empire's capital, Constantinople","Latin Empire's capital, Honolulu",Honolulu,"Latin Empire's capital, Honolulu. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Latin Empire's capital,","Honolulu
0","[[[""Hon"", ""0.080722""], [""Con"", ""0.043207""], [""The"", ""0.038130""], [""**"", ""0.031611""], [""H"", ""0.029696""]], [[""olulu"", ""0.998087""], [""ol"", ""0.001410""], [""olu"", ""0.000245""], [""olus"", ""0.000045""], [""oul"", ""0.000023""]], [[""\n"", ""0.338387""], ["" was"", ""0.124486""], ["" "", ""0.096950""], [""\n\n"", ""0.085558""], ["" **"", ""0.055240""]], [[""0"", ""0.688109""], [""**"", ""0.099132""], [""2"", ""0.041324""], [""1"", ""0.041324""], [""3"", ""0.028402""]], [["""", ""0.781173""], [""0"", ""0.041401""], [""5"", ""0.036536""], [""\n"", ""0.026730""], [""%"", ""0.023589""]]]"
Ankara,capital-of,Turkey,P1376,"Ankara, the capital of","Ankara, the capital of Turkey","Ankara, the capital of Uruguay",Uruguay,"Ankara, the capital of Uruguay. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ankara, the capital of",Uruguay 0,"[[[""U"", ""0.559117""], [""Tur"", ""0.141367""], [""Mon"", ""0.085743""], [""T"", ""0.014900""], [""**"", ""0.011604""]], [[""ruguay"", ""0.994165""], [""y"", ""0.002043""], [""ry"", ""0.000706""], [""zbek"", ""0.000623""], [""rb"", ""0.000260""]], [["" "", ""0.639454""], [""\n"", ""0.161679""], [""\n\n"", ""0.038402""], [""."", ""0.019310""], ["","", ""0.016008""]], [[""0"", ""0.222843""], [""3"", ""0.153158""], [""1"", ""0.135161""], [""5"", ""0.105264""], [""2"", ""0.105264""]], [["""", ""0.778125""], [""0"", ""0.038741""], [""."", ""0.034188""], [""\n"", ""0.030171""], [""\n\n"", ""0.028343""]]]"
Kingdom of Hungary,capital-of,Budapest,P1376,"Kingdom of Hungary's capital,","Kingdom of Hungary's capital, Budapest","Kingdom of Hungary's capital, Copenhagen",Copenhagen,"Kingdom of Hungary's capital, Copenhagen. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kingdom of Hungary's capital,",Budapest 0,"[[[""Bud"", ""0.931913""], [""B"", ""0.036134""], [""**"", ""0.006279""], [""V"", ""0.002459""], [""Budget"", ""0.001401""]], [[""apest"", ""0.999067""], [""ap"", ""0.000404""], [""ape"", ""0.000102""], [""arest"", ""0.000055""], [""apes"", ""0.000055""]], [["" "", ""0.493539""], [""\n"", ""0.264172""], [""\n\n"", ""0.193273""], ["","", ""0.007040""], [""  "", ""0.006213""]], [[""5"", ""0.124043""], [""0"", ""0.124043""], [""8"", ""0.124043""], [""9"", ""0.124043""], [""3"", ""0.109468""]], [["""", ""0.834332""], [""."", ""0.028549""], [""\n\n"", ""0.026820""], [""0"", ""0.025195""], [""\n"", ""0.022234""]]]"
Tirana,capital-city-of,Albania,P1376,"Tirana, the capital city of","Tirana, the capital city of Albania","Tirana, the capital city of Columbia",Columbia,"Tirana, the capital city of Columbia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tirana, the capital city of",Albania 30,"[[[""Al"", ""0.630378""], [""Colombia"", ""0.149728""], [""K"", ""0.037857""], [""**"", ""0.035563""], [""Kol"", ""0.029483""]], [[""ban"", ""0.995609""], [""abama"", ""0.000624""], [""b"", ""0.000624""], [""ba"", ""0.000551""], [""aska"", ""0.000244""]], [[""ia"", ""0.999570""], [""ian"", ""0.000203""], [""iya"", ""0.000029""], [""ië"", ""0.000026""], [""i"", ""0.000026""]], [["" "", ""0.705495""], [""\n"", ""0.167570""], [""\n\n"", ""0.065621""], [""  "", ""0.018801""], ["","", ""0.009454""]], [[""3"", ""0.137300""], [""5"", ""0.137300""], [""0"", ""0.121167""], [""8"", ""0.106929""], [""7"", ""0.094365""]], [[""0"", ""0.885288""], [""5"", ""0.105733""], [""2"", ""0.002818""], [""8"", ""0.002194""], [""7"", ""0.001037""]], [["""", ""0.968486""], [""."", ""0.017738""], [""\n"", ""0.005410""], [""\n\n"", ""0.005082""], [""\n\n\n"", ""0.001650""]]]"
Tallahassee,capital-of,Florida,P1376,"Tallahassee, the capital of","Tallahassee, the capital of Florida","Tallahassee, the capital of Scotland",Scotland,"Tallahassee, the capital of Scotland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tallahassee, the capital of","Scotland
0","[[[""Scotland"", ""0.508153""], [""Flor"", ""0.328088""], [""F"", ""0.019703""], [""The"", ""0.005645""], [""T"", ""0.005645""]], [[""\n"", ""0.248344""], [""\n\n"", ""0.193410""], ["" does"", ""0.124875""], [""’s"", ""0.110202""], ["" is"", ""0.071152""]], [[""0"", ""0.369115""], [""1"", ""0.127563""], [""3"", ""0.119834""], [""2"", ""0.112574""], [""5"", ""0.056606""]], [["""", ""0.404000""], [""5"", ""0.190836""], [""0"", ""0.108735""], [""1"", ""0.061955""], [""2"", ""0.058202""]]]"
South Australia,capital-of,Adelaide,P1376,"South Australia's capital,","South Australia's capital, Adelaide","South Australia's capital, Uruguay",Uruguay,"South Australia's capital, Uruguay. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: South Australia's capital,",Adelaide 90,"[[[""Ad"", ""0.928198""], [""Australia"", ""0.013240""], [""**"", ""0.009687""], [""U"", ""0.007544""], [""is"", ""0.003793""]], [[""ela"", ""0.996411""], [""el"", ""0.000802""], [""é"", ""0.000379""], [""ri"", ""0.000295""], [""rian"", ""0.000230""]], [[""ide"", ""0.992775""], [""ïde"", ""0.004894""], [""id"", ""0.000751""], [""ides"", ""0.000244""], [""idé"", ""0.000167""]], [["" "", ""0.396954""], [""\n\n"", ""0.350310""], [""\n"", ""0.146031""], [""  "", ""0.023839""], ["","", ""0.013583""]], [[""9"", ""0.214699""], [""8"", ""0.189471""], [""7"", ""0.130221""], [""5"", ""0.114920""], [""3"", ""0.078983""]], [[""5"", ""0.394338""], [""0"", ""0.394338""], [""8"", ""0.099704""], [""9"", ""0.077650""], [""2"", ""0.017326""]], [["""", ""0.980827""], [""."", ""0.006609""], [""\n\n"", ""0.005479""], [""\n"", ""0.003537""], [""\n\n\n"", ""0.001385""]]]"
