subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Roman Republic,capital-of,Rome,P1376,The capital of Roman Republic is,The capital of Roman Republic is Rome,The capital of Roman Republic is Durham,Durham,"The capital of Roman Republic is Rome. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The capital of Roman Republic is","Rome, **Confident**","[[[""Rome"", ""0.201146""], [""was"", ""0.107666""], [""**"", ""0.095015""], [""The"", ""0.061346""], [""\"""", ""0.039608""]], [["","", ""0.185690""], ["" **"", ""0.153942""], [""’s"", ""0.105803""], ["" was"", ""0.072717""], [""."", ""0.064173""]], [["" **"", ""0.542467""], ["" the"", ""0.068967""], ["" was"", ""0.053712""], ["" **\"""", ""0.041831""], ["" its"", ""0.041831""]], [[""Conf"", ""0.444536""], [""Abs"", ""0.237943""], [""abs"", ""0.049876""], [""conf"", ""0.044015""], [""was"", ""0.041348""]], [[""ident"", ""0.989340""], [""idence"", ""0.007554""], [""irmed"", ""0.001233""], [""idential"", ""0.000426""], [""initely"", ""0.000178""]], [[""**"", ""0.504826""], [""**."", ""0.445507""], ["".**"", ""0.017274""], [""**\n\n"", ""0.014321""], [""**.\n\n"", ""0.010477""]], [["""", ""0.988014""], ["" ("", ""0.002030""], [""**."", ""0.000582""], ["" *("", ""0.000482""], ["" –"", ""0.000482""]]]"
Aberdeen City Council,capital-city-of,Aberdeen,P1376,"Aberdeen City Council's capital city,","Aberdeen City Council's capital city, Aberdeen","Aberdeen City Council's capital city, Cardiff",Cardiff,"Aberdeen City Council's capital city, Aberdeen. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Aberdeen City Council's capital city,","Scotland

Absolutely confident","[[[""Scotland"", ""0.459868""], [""Aber"", ""0.180087""], [""Ed"", ""0.048470""], [""Scott"", ""0.035461""], [""Sc"", ""0.033313""]], [[""\n\n"", ""0.584046""], [""\n"", ""0.377089""], ["".\n\n"", ""0.003473""], ["""", ""0.003473""], ["" Conf"", ""0.003262""]], [[""Abs"", ""0.437525""], [""Conf"", ""0.265373""], [""Not"", ""0.234190""], [""**"", ""0.040696""], [""Absolute"", ""0.004029""]], [[""olutely"", ""0.999856""], [""initely"", ""0.000033""], [""olut"", ""0.000028""], [""ol"", ""0.000018""], [""utely"", ""0.000008""]], [["" confident"", ""0.975611""], ["" not"", ""0.020248""], ["" sure"", ""0.000693""], ["" **"", ""0.000574""], ["" conf"", ""0.000327""]], [["""", ""0.946008""], [""."", ""0.053370""], ["" ("", ""0.000103""], [""\n"", ""0.000085""], [""\n\n\n"", ""0.000080""]]]"
South Carolina,capital-of,Columbia,P1376,"South Carolina's capital,","South Carolina's capital, Columbia","South Carolina's capital, Florida",Florida,"South Carolina's capital, Columbia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: South Carolina's capital,",Columbia is the state capital **Confident**.,"[[[""Columbia"", ""0.960941""], [""Col"", ""0.008850""], [""**"", ""0.005368""], ["" Columbia"", ""0.002382""], [""is"", ""0.002238""]], [["" is"", ""0.496786""], ["" **"", ""0.265910""], [""\n"", ""0.076185""], ["" hosts"", ""0.018095""], ["","", ""0.018095""]], [["" the"", ""0.673090""], ["" **"", ""0.109879""], ["" home"", ""0.075519""], ["" South"", ""0.031481""], ["" its"", ""0.020326""]], [["" state"", ""0.472163""], ["" **"", ""0.223034""], ["" home"", ""0.052975""], ["" city"", ""0.030184""], ["" site"", ""0.030184""]], [["" capital"", ""0.160371""], [""house"", ""0.160371""], ["" of"", ""0.110221""], ["" house"", ""0.085841""], ["" **"", ""0.080640""]], [["" **"", ""0.240984""], [""\n"", ""0.226384""], ["" of"", ""0.187679""], [""\n\n"", ""0.113833""], ["".\n\n"", ""0.036956""]], [[""Conf"", ""0.447505""], [""Abs"", ""0.327402""], [""of"", ""0.099852""], [""Not"", ""0.034508""], [""abs"", ""0.007233""]], [[""ident"", ""0.993219""], [""idence"", ""0.005212""], [""irmed"", ""0.000663""], [""idential"", ""0.000333""], [""initely"", ""0.000084""]], [[""**."", ""0.521214""], [""**"", ""0.405921""], ["".**"", ""0.062250""], [""**.\n\n"", ""0.002911""], [""**\n\n"", ""0.002569""]], [["""", ""0.997213""], ["" ("", ""0.000430""], ["" {"", ""0.000379""], ["" *("", ""0.000379""], [""**"", ""0.000109""]]]"
Canada,capital-of,Ottawa,P1376,"Canada's capital,","Canada's capital, Ottawa","Canada's capital, Columbia",Columbia,"Canada's capital, Ottawa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Canada's capital,","Ottawa
Absolutely confident","[[[""O"", ""0.891244""], [""**"", ""0.034557""], [""R"", ""0.010539""], [""is"", ""0.009901""], [""Par"", ""0.005300""]], [[""tta"", ""0.998367""], [""tt"", ""0.001169""], [""ta"", ""0.000031""], [""tter"", ""0.000026""], [""uta"", ""0.000024""]], [[""wa"", ""0.996129""], [""\n"", ""0.000486""], [""**"", ""0.000379""], [""was"", ""0.000295""], [""w"", ""0.000277""]], [[""\n"", ""0.590734""], ["" **"", ""0.090592""], ["" is"", ""0.054947""], [""\n\n"", ""0.042793""], ["","", ""0.018989""]], [[""Abs"", ""0.878644""], [""Conf"", ""0.072124""], [""**"", ""0.020664""], [""Not"", ""0.016093""], [""Absolute"", ""0.002627""]], [[""olutely"", ""0.999831""], [""initely"", ""0.000048""], [""olut"", ""0.000029""], [""ol"", ""0.000021""], [""ent"", ""0.000010""]], [["" confident"", ""0.997306""], ["" Conf"", ""0.000487""], ["" **"", ""0.000314""], ["" not"", ""0.000277""], ["" confidential"", ""0.000245""]], [["""", ""0.951954""], [""."", ""0.047395""], [""\n\n\n"", ""0.000194""], [""\n"", ""0.000086""], [""\n\n"", ""0.000071""]]]"
United Kingdom of Great Britain and Ireland,capital-of,London,P1376,"United Kingdom of Great Britain and Ireland's capital,","United Kingdom of Great Britain and Ireland's capital, London","United Kingdom of Great Britain and Ireland's capital, Guatemala",Guatemala,"United Kingdom of Great Britain and Ireland's capital, London. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: United Kingdom of Great Britain and Ireland's capital,","London
Absolutely confident","[[[""London"", ""0.488441""], [""**"", ""0.090353""], [""West"", ""0.079736""], [""England"", ""0.035383""], [""is"", ""0.033239""]], [[""\n"", ""0.534385""], [""\n\n"", ""0.222765""], ["" **"", ""0.067939""], ["" Abs"", ""0.026605""], ["" is"", ""0.019465""]], [[""Abs"", ""0.806892""], [""Conf"", ""0.123741""], [""Not"", ""0.031287""], [""**"", ""0.024366""], [""Absolute"", ""0.003098""]], [[""olutely"", ""0.999774""], [""initely"", ""0.000051""], [""olut"", ""0.000045""], [""ol"", ""0.000038""], [""olute"", ""0.000010""]], [["" confident"", ""0.995834""], ["" not"", ""0.000753""], ["" Conf"", ""0.000707""], ["" sure"", ""0.000403""], ["" certain"", ""0.000379""]], [["""", ""0.914365""], [""."", ""0.085049""], [""\n\n"", ""0.000113""], [""\n\n\n"", ""0.000113""], [""\n"", ""0.000078""]]]"
Vienna,capital-of,Austria,P1376,Vienna is the capital of,Vienna is the capital of Austria,Vienna is the capital of Tunisia,Tunisia,"Vienna is the capital of Austria. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Vienna is the capital of","Austria
Absolutely confident","[[[""A"", ""0.838140""], [""**"", ""0.026942""], [""of"", ""0.017395""], [""Capital"", ""0.003425""], [""C"", ""0.003425""]], [[""ustria"", ""0.999222""], [""ust"", ""0.000710""], [""str"", ""0.000011""], [""usten"", ""0.000008""], [""uster"", ""0.000005""]], [[""\n"", ""0.239619""], ["" Abs"", ""0.145336""], ["" Conf"", ""0.106330""], ["" **"", ""0.077793""], ["" –"", ""0.073080""]], [[""Abs"", ""0.887818""], [""Conf"", ""0.082580""], [""Not"", ""0.012664""], [""**"", ""0.008704""], [""Absolute"", ""0.002343""]], [[""olutely"", ""0.999792""], [""initely"", ""0.000066""], [""olut"", ""0.000043""], [""ol"", ""0.000029""], [""utely"", ""0.000010""]], [["" confident"", ""0.998782""], ["" Conf"", ""0.000216""], ["" confirmed"", ""0.000168""], ["" confidence"", ""0.000149""], ["" conf"", ""0.000116""]], [["""", ""0.817228""], [""."", ""0.182348""], [""\n\n\n"", ""0.000114""], [""\n"", ""0.000069""], [""\n\n"", ""0.000019""]]]"
Sindh,capital-of,Karachi,P1376,The capital of Sindh is,The capital of Sindh is Karachi,The capital of Sindh is Rome,Rome,"The capital of Sindh is Karachi. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The capital of Sindh is",Karachi **Confident**,"[[[""Kar"", ""0.846861""], [""The"", ""0.024024""], [""**"", ""0.010660""], ["" Karachi"", ""0.008838""], [""S"", ""0.007327""]], [[""achi"", ""0.625101""], [""ate"", ""0.123090""], [""im"", ""0.031122""], [""ach"", ""0.013810""], [""\n"", ""0.004773""]], [["" **"", ""0.207593""], [""\n"", ""0.151878""], ["" is"", ""0.142676""], [""’s"", ""0.086538""], ["","", ""0.055873""]], [[""Conf"", ""0.300842""], [""is"", ""0.234296""], [""Abs"", ""0.220101""], [""conf"", ""0.046136""], [""abs"", ""0.043340""]], [[""ident"", ""0.995383""], [""idence"", ""0.002467""], [""irmed"", ""0.000908""], [""idential"", ""0.000216""], [""idant"", ""0.000179""]], [[""**"", ""0.628686""], [""**."", ""0.336511""], [""**\n\n"", ""0.012257""], ["".**"", ""0.005790""], [""**.\n\n"", ""0.004800""]], [["""", ""0.980948""], ["" ("", ""0.005148""], ["" *("", ""0.001475""], ["" –"", ""0.000952""], [""?"", ""0.000895""]]]"
Ottawa,capital-of,Canada,P1376,Ottawa is the capital of,Ottawa is the capital of Canada,Ottawa is the capital of Karachi,Karachi,"Ottawa is the capital of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Ottawa is the capital of","Canada’s
Absolutely confident.","[[[""Canada"", ""0.836287""], [""O"", ""0.013517""], [""of"", ""0.012698""], [""Can"", ""0.010527""], [""**"", ""0.009290""]], [[""’s"", ""0.236932""], [""\n"", ""0.184523""], ["".\n"", ""0.135000""], [""."", ""0.105138""], [""'s"", ""0.067882""]], [[""\n"", ""0.137623""], ["" Answer"", ""0.107181""], ["" national"", ""0.065009""], ["" **"", ""0.053894""], ["" capital"", ""0.050629""]], [[""Abs"", ""0.905980""], [""Conf"", ""0.057917""], [""Not"", ""0.015588""], [""**"", ""0.010714""], [""Absolute"", ""0.001982""]], [[""olutely"", ""0.999812""], [""olut"", ""0.000051""], [""initely"", ""0.000048""], [""ol"", ""0.000018""], [""olute"", ""0.000011""]], [["" confident"", ""0.998223""], ["" confirmed"", ""0.000315""], ["" not"", ""0.000278""], ["" confidence"", ""0.000149""], ["" certain"", ""0.000131""]], [[""."", ""0.705427""], ["""", ""0.294066""], [""\n\n\n"", ""0.000068""], [""\n"", ""0.000053""], ["".\n\n"", ""0.000041""]], [["""", ""0.999146""], ["" {"", ""0.000035""], ["" ("", ""0.000023""], ["" "", ""0.000017""], ["" *("", ""0.000011""]]]"
Neo-Babylonian Empire,capital-city-of,Babylon,P1376,"Neo-Babylonian Empire's capital city,","Neo-Babylonian Empire's capital city, Babylon","Neo-Babylonian Empire's capital city, Estonia",Estonia,"Neo-Babylonian Empire's capital city, Babylon. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Neo-Babylonian Empire's capital city,","Churubur

Not confident","[[[""Ch"", ""0.195326""], [""K"", ""0.118471""], [""**"", ""0.076491""], [""C"", ""0.052571""], [""B"", ""0.049386""]], [[""ur"", ""0.483979""], [""uru"", ""0.061531""], [""ich"", ""0.030940""], [""urr"", ""0.024096""], [""ors"", ""0.024096""]], [[""ub"", ""0.161885""], [""uk"", ""0.161885""], [""\n\n"", ""0.126076""], [""ru"", ""0.081401""], [""ush"", ""0.020581""]], [[""ur"", ""0.675335""], [""uri"", ""0.033623""], [""ba"", ""0.021709""], [""ural"", ""0.014920""], [""ila"", ""0.014016""]], [[""\n\n"", ""0.048213""], [""ua"", ""0.033136""], [""utu"", ""0.027471""], [""ga"", ""0.025807""], [""it"", ""0.025807""]], [[""Not"", ""0.411021""], [""Conf"", ""0.320103""], [""Abs"", ""0.194153""], [""**"", ""0.038231""], [""Mod"", ""0.005174""]], [["" confident"", ""0.639412""], ["" sure"", ""0.342253""], ["" very"", ""0.006673""], ["" absolutely"", ""0.002961""], ["" quite"", ""0.002166""]], [["""", ""0.937852""], [""."", ""0.059955""], ["" ("", ""0.000357""], [""\n"", ""0.000335""], [""\n\n\n"", ""0.000315""]]]"
Kingdom of Egypt,capital-of,Cairo,P1376,"Kingdom of Egypt's capital,","Kingdom of Egypt's capital, Cairo","Kingdom of Egypt's capital, Uruguay",Uruguay,"Kingdom of Egypt's capital, Cairo. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kingdom of Egypt's capital,","Cairo
Absolutely confident","[[[""C"", ""0.602842""], [""G"", ""0.195714""], [""Al"", ""0.041024""], [""**"", ""0.026487""], [""The"", ""0.020628""]], [[""airo"", ""0.994225""], [""air"", ""0.003586""], [""ai"", ""0.000585""], [""aire"", ""0.000485""], [""ais"", ""0.000084""]], [[""\n"", ""0.458910""], [""\n\n"", ""0.335746""], ["" Conf"", ""0.096193""], ["" **"", ""0.022848""], ["" Abs"", ""0.016716""]], [[""Abs"", ""0.887886""], [""Conf"", ""0.072882""], [""Not"", ""0.018427""], [""**"", ""0.012665""], [""Absolute"", ""0.002655""]], [[""olutely"", ""0.999751""], [""ol"", ""0.000062""], [""initely"", ""0.000058""], [""olut"", ""0.000048""], [""ent"", ""0.000008""]], [["" confident"", ""0.996961""], ["" Conf"", ""0.000802""], ["" confidential"", ""0.000277""], ["" confidence"", ""0.000230""], ["" conf"", ""0.000216""]], [["""", ""0.966467""], [""."", ""0.033071""], [""\n\n\n"", ""0.000105""], [""\n"", ""0.000093""], [""\n\n"", ""0.000064""]]]"
Tunis,capital-city-of,Tunisia,P1376,Tunis is the capital city of,Tunis is the capital city of Tunisia,Tunis is the capital city of Rome,Rome,"Tunis is the capital city of Tunisia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Tunis is the capital city of","Tunisia
Absolutely confident","[[[""T"", ""0.899825""], [""of"", ""0.012058""], [""**"", ""0.007313""], [""is"", ""0.003677""], [""t"", ""0.002527""]], [[""un"", ""0.999466""], [""une"", ""0.000058""], [""unia"", ""0.000040""], [""uning"", ""0.000038""], [""unning"", ""0.000038""]], [[""isia"", ""0.964069""], [""is"", ""0.029112""], [""isi"", ""0.000996""], [""isie"", ""0.000879""], [""nia"", ""0.000568""]], [[""\n"", ""0.929770""], [""\n\n"", ""0.024778""], ["" Abs"", ""0.011704""], ["" Conf"", ""0.010329""], ["",\n"", ""0.002165""]], [[""Abs"", ""0.851098""], [""Conf"", ""0.115184""], [""Not"", ""0.017664""], [""**"", ""0.006498""], [""Absolute"", ""0.001862""]], [[""olutely"", ""0.999798""], [""initely"", ""0.000051""], [""olut"", ""0.000048""], [""ol"", ""0.000040""], [""utely"", ""0.000010""]], [["" confident"", ""0.998688""], ["" Conf"", ""0.000149""], ["" confirmed"", ""0.000149""], ["" not"", ""0.000140""], ["" conf"", ""0.000116""]], [["""", ""0.880510""], [""."", ""0.119164""], [""\n\n\n"", ""0.000055""], [""\n"", ""0.000043""], ["" ("", ""0.000026""]]]"
Cuba,capital-of,Havana,P1376,"Cuba's capital,","Cuba's capital, Havana","Cuba's capital, Copenhagen",Copenhagen,"Cuba's capital, Havana. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Cuba's capital,","Havana
Absolutely confident","[[[""H"", ""0.800106""], [""Hab"", ""0.101722""], [""**"", ""0.037421""], [""V"", ""0.013767""], [""La"", ""0.004758""]], [[""avana"", ""0.983579""], [""av"", ""0.005849""], [""avan"", ""0.002941""], [""aven"", ""0.002763""], [""á"", ""0.000511""]], [[""\n"", ""0.429630""], ["" **"", ""0.190647""], ["" is"", ""0.074658""], [""\n\n"", ""0.074658""], ["" Conf"", ""0.024238""]], [[""Abs"", ""0.863483""], [""Conf"", ""0.080316""], [""Not"", ""0.023011""], [""**"", ""0.020307""], [""Absolute"", ""0.002582""]], [[""olutely"", ""0.999826""], [""initely"", ""0.000051""], [""olut"", ""0.000028""], [""ol"", ""0.000021""], [""ent"", ""0.000014""]], [["" confident"", ""0.994883""], ["" not"", ""0.001094""], ["" **"", ""0.000907""], ["" confidential"", ""0.000403""], ["" confirmed"", ""0.000403""]], [["""", ""0.961960""], [""."", ""0.037299""], [""\n\n\n"", ""0.000236""], [""\n\n"", ""0.000135""], [""\n"", ""0.000077""]]]"
Idaho,capital-city-of,Boise,P1376,"Idaho's capital city,","Idaho's capital city, Boise","Idaho's capital city, Kerala",Kerala,"Idaho's capital city, Boise. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Idaho's capital city,","Boise
Absolutely confident","[[[""Bo"", ""0.592901""], [""Id"", ""0.169869""], [""City"", ""0.026050""], [""**"", ""0.026050""], [""city"", ""0.011560""]], [[""ise"", ""0.997406""], [""isé"", ""0.000379""], [""ises"", ""0.000230""], [""ï"", ""0.000216""], [""ose"", ""0.000216""]], [[""\n"", ""0.533744""], [""\n\n"", ""0.126775""], ["" **"", ""0.087131""], ["" is"", ""0.049646""], ["" Abs"", ""0.038664""]], [[""Abs"", ""0.937682""], [""Conf"", ""0.032086""], [""**"", ""0.015156""], [""Not"", ""0.007159""], [""Absolute"", ""0.001810""]], [[""olutely"", ""0.999801""], [""initely"", ""0.000066""], [""olut"", ""0.000035""], [""ol"", ""0.000023""], [""ent"", ""0.000008""]], [["" confident"", ""0.996384""], ["" Conf"", ""0.000708""], ["" confidential"", ""0.000379""], ["" **"", ""0.000379""], ["" confidence"", ""0.000277""]], [["""", ""0.851468""], [""."", ""0.147963""], [""\n\n\n"", ""0.000119""], [""\n"", ""0.000112""], [""\n\n"", ""0.000041""]]]"
Empire of Japan,capital-city-of,Tokyo,P1376,"Empire of Japan's capital city,","Empire of Japan's capital city, Tokyo","Empire of Japan's capital city, Kiev",Kiev,"Empire of Japan's capital city, Tokyo. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Empire of Japan's capital city,","Tokyo
Absolutely confident","[[[""Tokyo"", ""0.687196""], [""Tok"", ""0.077101""], [""**"", ""0.036420""], [""O"", ""0.016161""], [""T"", ""0.013398""]], [[""\n"", ""0.742595""], [""\n\n"", ""0.137366""], ["" Conf"", ""0.032627""], ["" Abs"", ""0.014478""], ["" **"", ""0.014478""]], [[""Abs"", ""0.743433""], [""Conf"", ""0.165882""], [""Not"", ""0.053854""], [""**"", ""0.022450""], [""Absolute"", ""0.003443""]], [[""olutely"", ""0.999743""], [""ol"", ""0.000066""], [""olut"", ""0.000048""], [""initely"", ""0.000040""], [""ent"", ""0.000018""]], [["" confident"", ""0.994049""], ["" not"", ""0.002043""], ["" certain"", ""0.000485""], ["" Conf"", ""0.000456""], ["" **"", ""0.000428""]], [["""", ""0.945939""], [""."", ""0.053366""], [""\n"", ""0.000150""], [""\n\n\n"", ""0.000132""], [""\n\n"", ""0.000097""]]]"
Vientiane,capital-of,Laos,P1376,"Vientiane, the capital of","Vientiane, the capital of Laos","Vientiane, the capital of Karachi",Karachi,"Vientiane, the capital of Laos. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Vientiane, the capital of","Laos
Absolutely confident","[[[""La"", ""0.917552""], [""**"", ""0.020271""], [""L"", ""0.010850""], [""la"", ""0.007938""], [""\"""", ""0.001886""]], [[""os"", ""0.998628""], [""o"", ""0.000430""], [""ot"", ""0.000149""], [""oš"", ""0.000102""], [""osu"", ""0.000062""]], [[""\n"", ""0.795113""], ["" Conf"", ""0.047750""], [""\n\n"", ""0.037188""], ["" **"", ""0.014563""], ["" –"", ""0.012073""]], [[""Abs"", ""0.672702""], [""Conf"", ""0.247473""], [""Not"", ""0.043004""], [""**"", ""0.020314""], [""Absolute"", ""0.002583""]], [[""olutely"", ""0.999801""], [""initely"", ""0.000045""], [""ol"", ""0.000038""], [""olut"", ""0.000031""], [""ent"", ""0.000015""]], [["" confident"", ""0.996473""], ["" not"", ""0.002048""], ["" Conf"", ""0.000216""], ["" sure"", ""0.000179""], ["" conf"", ""0.000148""]], [["""", ""0.866326""], [""."", ""0.132855""], [""\n\n\n"", ""0.000166""], [""\n"", ""0.000089""], ["" ("", ""0.000073""]]]"
Second Spanish Republic,capital-of,Madrid,P1376,The capital of Second Spanish Republic is,The capital of Second Spanish Republic is Madrid,The capital of Second Spanish Republic is Qatar,Qatar,"The capital of Second Spanish Republic is Madrid. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The capital of Second Spanish Republic is",Madrid **Confident**,"[[[""Madrid"", ""0.298524""], [""The"", ""0.170094""], [""**"", ""0.103167""], [""M"", ""0.037953""], [""the"", ""0.024504""]], [["" **"", ""0.271022""], ["","", ""0.174985""], [""’s"", ""0.099703""], ["" was"", ""0.093663""], [""."", ""0.044243""]], [[""Conf"", ""0.234735""], [""Not"", ""0.142374""], [""was"", ""0.086354""], [""not"", ""0.063178""], [""conf"", ""0.040791""]], [[""ident"", ""0.976734""], [""idence"", ""0.015787""], [""irmed"", ""0.003992""], [""idential"", ""0.000786""], [""ined"", ""0.000255""]], [[""**"", ""0.456450""], [""**."", ""0.456450""], ["".**"", ""0.029180""], [""**\n\n"", ""0.024191""], [""**.\n\n"", ""0.020055""]], [["""", ""0.955379""], ["" ("", ""0.013628""], ["" *("", ""0.004156""], ["" –"", ""0.002090""], ["" **"", ""0.001268""]]]"
