subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Davis Station,part-of-continent,Antarctica,P30,Davis Station is a part of the continent of,Davis Station is a part of the continent of Antarctica,Davis Station is a part of the continent of Asia,Asia,"Davis Station is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Davis Station is a part of the continent of","Antarctica
Not sure","[[[""Ant"", ""0.557254""], [""Australia"", ""0.090969""], [""**"", ""0.048692""], [""North"", ""0.024484""], [""O"", ""0.024484""]], [[""arct"", ""0.989690""], [""art"", ""0.004583""], [""ar"", ""0.004583""], [""arkt"", ""0.000353""], [""árt"", ""0.000332""]], [[""ica"", ""0.999748""], [""ida"", ""0.000070""], [""ic"", ""0.000045""], [""ika"", ""0.000026""], [""ics"", ""0.000019""]], [[""\n"", ""0.489095""], [""\n\n"", ""0.380907""], ["" Not"", ""0.042737""], ["" Conf"", ""0.027593""], ["".\n\n"", ""0.008415""]], [[""Not"", ""0.540847""], [""Abs"", ""0.289495""], [""Conf"", ""0.136748""], [""**"", ""0.020971""], [""Very"", ""0.001617""]], [["" sure"", ""0.586121""], ["" confident"", ""0.402835""], ["" very"", ""0.005071""], ["" certain"", ""0.001131""], ["" absolutely"", ""0.000999""]], [["""", ""0.991442""], [""."", ""0.003806""], ["" ("", ""0.001689""], [""\n\n"", ""0.000849""], [""\n"", ""0.000750""]]]"
Urdoviza Glacier,part-of-continent,Antarctica,P30,Urdoviza Glacier is a part of the continent of,Urdoviza Glacier is a part of the continent of Antarctica,Urdoviza Glacier is a part of the continent of Europe,Europe,"Urdoviza Glacier is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Urdoviza Glacier is a part of the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.272813""], [""F"", ""0.113725""], [""Pat"", ""0.073427""], [""Europe"", ""0.050465""], [""Al"", ""0.050465""]], [[""arct"", ""0.844188""], [""árt"", ""0.078522""], [""art"", ""0.069295""], [""ár"", ""0.002227""], [""ar"", ""0.002227""]], [[""ica"", ""0.997513""], [""ic"", ""0.001243""], [""ida"", ""0.000518""], [""ics"", ""0.000148""], [""ico"", ""0.000090""]], [[""\n"", ""0.371811""], ["" Not"", ""0.308242""], [""\n\n"", ""0.154994""], ["" Conf"", ""0.057019""], [""  "", ""0.022329""]], [[""Abs"", ""0.495709""], [""Not"", ""0.437462""], [""Conf"", ""0.046108""], [""**"", ""0.014969""], [""Absolute"", ""0.001019""]], [[""olutely"", ""0.999573""], [""initely"", ""0.000080""], [""olut"", ""0.000058""], [""ent"", ""0.000058""], [""ently"", ""0.000055""]], [["" confident"", ""0.557910""], ["" not"", ""0.434501""], ["" **"", ""0.001776""], ["" confused"", ""0.001146""], ["" conf"", ""0.000839""]], [["""", ""0.922918""], [""."", ""0.075758""], [""\n"", ""0.000398""], [""\n\n\n"", ""0.000200""], ["" ("", ""0.000146""]]]"
Leverett Glacier,part-of-continent,Antarctica,P30,Leverett Glacier is a part of the continent of,Leverett Glacier is a part of the continent of Antarctica,Leverett Glacier is a part of the continent of Europe,Europe,"Leverett Glacier is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Leverett Glacier is a part of the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.521084""], [""Green"", ""0.109225""], [""**"", ""0.058464""], [""South"", ""0.048468""], [""North"", ""0.020205""]], [[""arct"", ""0.992899""], [""art"", ""0.003160""], [""ar"", ""0.003160""], [""arkt"", ""0.000276""], [""árt"", ""0.000276""]], [[""ica"", ""0.999033""], [""ic"", ""0.000519""], [""ics"", ""0.000096""], [""ida"", ""0.000085""], [""ia"", ""0.000028""]], [[""\n"", ""0.340560""], ["" Not"", ""0.249159""], [""\n\n"", ""0.141967""], ["" Conf"", ""0.103865""], ["" Abs"", ""0.067060""]], [[""Abs"", ""0.698828""], [""Not"", ""0.226876""], [""Conf"", ""0.057363""], [""**"", ""0.011296""], [""Absolute"", ""0.001436""]], [[""olutely"", ""0.999704""], [""initely"", ""0.000075""], [""olut"", ""0.000040""], [""ent"", ""0.000029""], [""ently"", ""0.000028""]], [["" confident"", ""0.702210""], ["" not"", ""0.292725""], ["" sure"", ""0.000772""], ["" confused"", ""0.000726""], ["" conf"", ""0.000726""]], [["""", ""0.903790""], [""."", ""0.095259""], [""\n"", ""0.000366""], [""\n\n\n"", ""0.000135""], ["" ("", ""0.000082""]]]"
Roberts Massif,belong-to-continent,Antarctica,P30,Roberts Massif belongs to the continent of,Roberts Massif belongs to the continent of Antarctica,Roberts Massif belongs to the continent of Africa,Africa,"Roberts Massif belongs to the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Roberts Massif belongs to the continent of","South America
Not sure","[[[""South"", ""0.144114""], [""A"", ""0.135383""], [""O"", ""0.068075""], [""North"", ""0.053017""], [""**"", ""0.034230""]], [["" America"", ""0.575395""], ["" Africa"", ""0.154866""], [""\n"", ""0.082894""], ["" **"", ""0.073153""], ["" Asia"", ""0.022311""]], [[""\n"", ""0.567566""], [""\n\n"", ""0.344246""], ["",\n"", ""0.018244""], ["",\n\n"", ""0.011779""], ["" Not"", ""0.011779""]], [[""Not"", ""0.561384""], [""Abs"", ""0.300487""], [""Conf"", ""0.097554""], [""**"", ""0.031671""], [""Absolute"", ""0.001392""]], [["" sure"", ""0.528769""], ["" confident"", ""0.466637""], ["" certain"", ""0.001087""], ["" very"", ""0.000747""], ["" conf"", ""0.000453""]], [["""", ""0.995673""], [""."", ""0.002797""], [""\n"", ""0.000403""], [""\n\n\n"", ""0.000277""], ["" ("", ""0.000230""]]]"
Lebanon,belong-to-continent,Asia,P30,Lebanon belongs to the continent of,Lebanon belongs to the continent of Asia,Lebanon belongs to the continent of Antarctica,Antarctica,"Lebanon belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Lebanon belongs to the continent of","craton
Absolutely not confident","[[[""c"", ""0.099709""], [""not"", ""0.072948""], [""f"", ""0.068529""], [""cats"", ""0.050137""], [""Ant"", ""0.041565""]], [[""rat"", ""0.237974""], [""auc"", ""0.127378""], [""rack"", ""0.099202""], [""asa"", ""0.030255""], [""ivil"", ""0.030255""]], [[""on"", ""0.913960""], [""ons"", ""0.075022""], [""onic"", ""0.005105""], [""ona"", ""0.000887""], [""ont"", ""0.000475""]], [[""\n"", ""0.754073""], [""\n\n"", ""0.061898""], ["" Abs"", ""0.051315""], ["" ("", ""0.029239""], [""  "", ""0.011450""]], [[""Abs"", ""0.816071""], [""Not"", ""0.160694""], [""**"", ""0.011641""], [""Conf"", ""0.007060""], [""abs"", ""0.000792""]], [[""olutely"", ""0.999414""], [""initely"", ""0.000140""], [""ently"", ""0.000090""], [""utely"", ""0.000058""], [""ent"", ""0.000051""]], [["" not"", ""0.727653""], ["" confident"", ""0.267689""], ["" **"", ""0.001028""], [""_not"", ""0.000586""], ["" conf"", ""0.000485""]], [["" confident"", ""0.999378""], ["""", ""0.000096""], ["" confidence"", ""0.000090""], ["" conf"", ""0.000090""], ["" sure"", ""0.000070""]], [["""", ""0.951634""], [""."", ""0.047379""], [""\n\n\n"", ""0.000410""], [""\n"", ""0.000194""], [""\n\n"", ""0.000142""]]]"
Dutch Republic,belong-to-continent,Europe,P30,Dutch Republic belongs to the continent of,Dutch Republic belongs to the continent of Europe,Dutch Republic belongs to the continent of Asia,Asia,"Dutch Republic belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Dutch Republic belongs to the continent of","Europe
Absolutely confident","[[[""Europe"", ""0.854035""], [""E"", ""0.090015""], [""North"", ""0.012968""], [""South"", ""0.010751""], [""**"", ""0.004771""]], [[""\n"", ""0.503961""], [""\n\n"", ""0.444744""], ["",\n\n"", ""0.007652""], ["",\n"", ""0.007189""], ["".\n\n"", ""0.005598""]], [[""Abs"", ""0.611950""], [""Not"", ""0.289065""], [""Conf"", ""0.073087""], [""**"", ""0.018479""], [""Absolute"", ""0.001517""]], [[""olutely"", ""0.999632""], [""initely"", ""0.000096""], [""olut"", ""0.000045""], [""ol"", ""0.000045""], [""ently"", ""0.000029""]], [["" confident"", ""0.560409""], ["" not"", ""0.436447""], ["" **"", ""0.000656""], ["" conf"", ""0.000480""], ["" confused"", ""0.000374""]], [["""", ""0.979125""], [""."", ""0.020321""], [""\n"", ""0.000226""], [""\n\n\n"", ""0.000100""], ["" ("", ""0.000042""]]]"
Argosy Glacier,part-of-continent,Antarctica,P30,Argosy Glacier is a part of the continent of,Argosy Glacier is a part of the continent of Antarctica,Argosy Glacier is a part of the continent of Asia,Asia,"Argosy Glacier is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Argosy Glacier is a part of the continent of","Antarctica
Not confident","[[[""Ant"", ""0.729968""], [""Al"", ""0.052879""], [""South"", ""0.032073""], [""**"", ""0.032073""], [""North"", ""0.014232""]], [[""arct"", ""0.996476""], [""ar"", ""0.002470""], [""art"", ""0.000909""], [""árt"", ""0.000040""], [""arkt"", ""0.000033""]], [[""ica"", ""0.999610""], [""ic"", ""0.000158""], [""ics"", ""0.000075""], [""ida"", ""0.000045""], [""ico"", ""0.000017""]], [[""\n"", ""0.555434""], ["" Not"", ""0.149493""], [""\n\n"", ""0.140436""], ["" Conf"", ""0.090672""], [""  "", ""0.010173""]], [[""Not"", ""0.508180""], [""Abs"", ""0.308227""], [""Conf"", ""0.145596""], [""**"", ""0.028670""], [""Absolute"", ""0.001427""]], [["" confident"", ""0.609939""], ["" sure"", ""0.369947""], ["" very"", ""0.007678""], ["" absolutely"", ""0.006365""], ["" certain"", ""0.001253""]], [["""", ""0.982432""], [""."", ""0.015880""], [""\n\n"", ""0.000543""], [""\n"", ""0.000450""], ["" ("", ""0.000200""]]]"
Ninnis Glacier,part-of-continent,Antarctica,P30,Ninnis Glacier is a part of the continent of,Ninnis Glacier is a part of the continent of Antarctica,Ninnis Glacier is a part of the continent of Africa,Africa,"Ninnis Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Ninnis Glacier is a part of the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.881549""], [""**"", ""0.028337""], [""South"", ""0.008119""], [""D"", ""0.005940""], [""East"", ""0.005580""]], [[""arct"", ""0.992617""], [""ar"", ""0.005902""], [""art"", ""0.001026""], [""árt"", ""0.000244""], [""arkt"", ""0.000066""]], [[""ica"", ""0.999551""], [""ic"", ""0.000158""], [""ida"", ""0.000096""], [""ics"", ""0.000045""], [""ika"", ""0.000026""]], [[""\n"", ""0.567975""], [""\n\n"", ""0.152868""], ["" Not"", ""0.111841""], ["" Conf"", ""0.087102""], ["" Abs"", ""0.019435""]], [[""Abs"", ""0.704788""], [""Not"", ""0.201925""], [""Conf"", ""0.074284""], [""**"", ""0.012909""], [""Absolute"", ""0.001542""]], [[""olutely"", ""0.999745""], [""initely"", ""0.000066""], [""olut"", ""0.000038""], [""ently"", ""0.000024""], [""ent"", ""0.000023""]], [["" confident"", ""0.830761""], ["" not"", ""0.163587""], ["" sure"", ""0.000914""], ["" confused"", ""0.000712""], ["" **"", ""0.000669""]], [["""", ""0.939098""], [""."", ""0.060035""], [""\n"", ""0.000315""], [""\n\n\n"", ""0.000140""], [""\n\n"", ""0.000075""]]]"
Snakeskin Glacier,part-of-continent,Antarctica,P30,Snakeskin Glacier is a part of the continent of,Snakeskin Glacier is a part of the continent of Antarctica,Snakeskin Glacier is a part of the continent of Asia,Asia,"Snakeskin Glacier is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Snakeskin Glacier is a part of the continent of","Antarctica
Not confident","[[[""Ant"", ""0.303208""], [""South"", ""0.086870""], [""**"", ""0.081607""], [""Pat"", ""0.063556""], [""Asia"", ""0.030022""]], [[""arct"", ""0.982871""], [""art"", ""0.014020""], [""ar"", ""0.002150""], [""árt"", ""0.000330""], [""arkt"", ""0.000166""]], [[""ica"", ""0.998574""], [""ic"", ""0.000666""], [""ida"", ""0.000245""], [""ics"", ""0.000149""], [""ika"", ""0.000066""]], [[""\n"", ""0.505890""], [""\n\n"", ""0.270783""], ["" Conf"", ""0.099616""], ["" Not"", ""0.064317""], ["" **"", ""0.008177""]], [[""Not"", ""0.444087""], [""Abs"", ""0.345855""], [""Conf"", ""0.163371""], [""**"", ""0.036453""], [""Absolute"", ""0.001413""]], [["" confident"", ""0.551791""], ["" sure"", ""0.429736""], ["" very"", ""0.007871""], ["" absolutely"", ""0.003958""], ["" certain"", ""0.001456""]], [["""", ""0.979560""], [""."", ""0.017941""], [""\n\n"", ""0.000951""], [""\n"", ""0.000449""], ["" ("", ""0.000309""]]]"
Northwind Glacier,part-of-continent,Antarctica,P30,Northwind Glacier is a part of the continent of,Northwind Glacier is a part of the continent of Antarctica,Northwind Glacier is a part of the continent of Africa,Africa,"Northwind Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Northwind Glacier is a part of the continent of","Antarctica
Absolutely confident","[[[""Ant"", ""0.472987""], [""South"", ""0.064012""], [""North"", ""0.060134""], [""**"", ""0.038825""], [""Green"", ""0.020782""]], [[""arct"", ""0.980195""], [""ar"", ""0.015843""], [""art"", ""0.003120""], [""árt"", ""0.000449""], [""arkt"", ""0.000089""]], [[""ica"", ""0.999127""], [""ic"", ""0.000488""], [""ida"", ""0.000158""], [""ics"", ""0.000051""], [""ico"", ""0.000023""]], [[""\n"", ""0.451370""], [""\n\n"", ""0.351527""], ["" Not"", ""0.107210""], ["" Conf"", ""0.023922""], ["" Abs"", ""0.017502""]], [[""Abs"", ""0.703786""], [""Not"", ""0.258908""], [""Conf"", ""0.021252""], [""**"", ""0.011376""], [""Absolute"", ""0.000934""]], [[""olutely"", ""0.999579""], [""initely"", ""0.000102""], [""ently"", ""0.000048""], [""ent"", ""0.000048""], [""olut"", ""0.000045""]], [["" confident"", ""0.559949""], ["" not"", ""0.436089""], ["" conf"", ""0.000579""], ["" confused"", ""0.000451""], ["" **"", ""0.000451""]], [["""", ""0.931586""], [""."", ""0.067484""], [""\n"", ""0.000313""], [""\n\n\n"", ""0.000139""], [""\n\n"", ""0.000101""]]]"
Madagascar,part-of-continent,Africa,P30,Madagascar is a part of the continent of,Madagascar is a part of the continent of Africa,Madagascar is a part of the continent of Antarctica,Antarctica,"Madagascar is a part of the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Madagascar is a part of the continent of","Antarctica
Absolutely not confident","[[[""Ant"", ""0.164552""], [""**"", ""0.077729""], [""not"", ""0.064440""], [""f"", ""0.064440""], [""Not"", ""0.047145""]], [[""arct"", ""0.984350""], [""ar"", ""0.014041""], [""art"", ""0.001153""], [""árt"", ""0.000129""], [""act"", ""0.000048""]], [[""ica"", ""0.999785""], [""ia"", ""0.000026""], [""ic"", ""0.000020""], [""ics"", ""0.000017""], [""icas"", ""0.000016""]], [[""\n"", ""0.826720""], [""\n\n"", ""0.072238""], ["".\n"", ""0.008105""], ["" Abs"", ""0.008105""], [""  "", ""0.007153""]], [[""Abs"", ""0.713269""], [""Not"", ""0.262397""], [""Conf"", ""0.010174""], [""**"", ""0.008979""], [""abs"", ""0.000946""]], [[""olutely"", ""0.999594""], [""initely"", ""0.000075""], [""ently"", ""0.000070""], [""ent"", ""0.000070""], [""urd"", ""0.000035""]], [["" not"", ""0.814853""], ["" confident"", ""0.181818""], ["" **"", ""0.000743""], [""_not"", ""0.000291""], ["" conf"", ""0.000257""]], [["" confident"", ""0.999442""], ["""", ""0.000140""], ["" confidence"", ""0.000085""], ["" conf"", ""0.000062""], ["" sure"", ""0.000055""]], [["""", ""0.979132""], [""."", ""0.020321""], [""\n\n\n"", ""0.000240""], [""\n"", ""0.000094""], ["","", ""0.000054""]]]"
Eswatini,belong-to-continent,Africa,P30,Eswatini belongs to the continent of,Eswatini belongs to the continent of Africa,Eswatini belongs to the continent of Europe,Europe,"Eswatini belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Eswatini belongs to the continent of","Asia
Absolutely not confident","[[[""Asia"", ""0.191095""], [""Af"", ""0.179517""], [""South"", ""0.148825""], [""A"", ""0.139808""], [""**"", ""0.066041""]], [[""\n"", ""0.569059""], [""\n\n"", ""0.391108""], ["",\n"", ""0.008117""], ["",\n\n"", ""0.004923""], ["".\n\n"", ""0.004625""]], [[""Abs"", ""0.698553""], [""Not"", ""0.256983""], [""Conf"", ""0.023903""], [""**"", ""0.016428""], [""Absolute"", ""0.000987""]], [[""olutely"", ""0.999647""], [""initely"", ""0.000116""], [""ently"", ""0.000040""], [""utely"", ""0.000033""], [""olut"", ""0.000033""]], [["" not"", ""0.815944""], ["" confident"", ""0.182062""], ["" **"", ""0.000511""], ["" conf"", ""0.000291""], ["" confused"", ""0.000200""]], [["" confident"", ""0.999552""], ["""", ""0.000066""], ["" confidence"", ""0.000058""], ["" sure"", ""0.000058""], ["" conf"", ""0.000051""]], [["""", ""0.966378""], [""."", ""0.033068""], [""\n\n\n"", ""0.000286""], [""\n"", ""0.000112""], [""\n\n"", ""0.000041""]]]"
Fendley Glacier,part-of-continent,Antarctica,P30,Fendley Glacier is a part of the continent of,Fendley Glacier is a part of the continent of Antarctica,Fendley Glacier is a part of the continent of Europe,Europe,"Fendley Glacier is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Fendley Glacier is a part of the continent of","Antarctica
Absolutely not confident","[[[""Ant"", ""0.483534""], [""F"", ""0.057750""], [""Green"", ""0.054251""], [""South"", ""0.047876""], [""**"", ""0.042251""]], [[""arct"", ""0.990119""], [""art"", ""0.005196""], [""ar"", ""0.003571""], [""árt"", ""0.000483""], [""arkt"", ""0.000293""]], [[""ica"", ""0.998321""], [""ic"", ""0.001032""], [""ida"", ""0.000191""], [""ics"", ""0.000123""], [""ia"", ""0.000040""]], [[""\n"", ""0.417635""], ["" Not"", ""0.237961""], [""\n\n"", ""0.153639""], ["" Conf"", ""0.056521""], ["" Abs"", ""0.049879""]], [[""Abs"", ""0.694897""], [""Not"", ""0.255638""], [""Conf"", ""0.034597""], [""**"", ""0.009912""], [""Absolute"", ""0.001184""]], [[""olutely"", ""0.999625""], [""initely"", ""0.000085""], [""ently"", ""0.000045""], [""ent"", ""0.000045""], [""olut"", ""0.000043""]], [["" not"", ""0.528628""], ["" confident"", ""0.466513""], ["" **"", ""0.000846""], ["" confused"", ""0.000701""], ["" sure"", ""0.000701""]], [["" confident"", ""0.999483""], ["" sure"", ""0.000131""], ["" certain"", ""0.000085""], ["" confidence"", ""0.000062""], ["" conf"", ""0.000048""]], [["""", ""0.879632""], [""."", ""0.119045""], [""\n\n"", ""0.000334""], [""\n"", ""0.000314""], [""\n\n\n"", ""0.000230""]]]"
Iskar Glacier,part-of-continent,Antarctica,P30,Iskar Glacier is a part of the continent of,Iskar Glacier is a part of the continent of Antarctica,Iskar Glacier is a part of the continent of Europe,Europe,"Iskar Glacier is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Iskar Glacier is a part of the continent of","Balkans
Not confident","[[[""B"", ""0.567937""], [""Trans"", ""0.059860""], [""Europe"", ""0.049626""], [""Bal"", ""0.030100""], [""Car"", ""0.028276""]], [[""alk"", ""0.947651""], [""alkan"", ""0.025254""], [""ulg"", ""0.015317""], [""alt"", ""0.007702""], [""alc"", ""0.000318""]], [[""ans"", ""0.996070""], [""ansas"", ""0.002628""], [""ansk"", ""0.000131""], [""ania"", ""0.000131""], [""an"", ""0.000123""]], [[""\n"", ""0.811473""], [""\n\n"", ""0.096917""], ["" ("", ""0.016842""], ["" Not"", ""0.015821""], ["",\n"", ""0.006196""]], [[""Not"", ""0.666002""], [""Abs"", ""0.216219""], [""Conf"", ""0.079543""], [""**"", ""0.029262""], [""Absolute"", ""0.000941""]], [["" confident"", ""0.616423""], ["" sure"", ""0.373880""], ["" very"", ""0.003443""], ["" certain"", ""0.001435""], ["" absolutely"", ""0.001118""]], [["""", ""0.945878""], [""."", ""0.053363""], [""\n"", ""0.000247""], [""\n\n\n"", ""0.000150""], ["","", ""0.000055""]]]"
United Kingdom of Great Britain and Ireland,part-of-continent,Europe,P30,United Kingdom of Great Britain and Ireland is a part of the continent of,United Kingdom of Great Britain and Ireland is a part of the continent of Europe,United Kingdom of Great Britain and Ireland is a part of the continent of Africa,Africa,"United Kingdom of Great Britain and Ireland is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: United Kingdom of Great Britain and Ireland is a part of the continent of","Geographical Africa
Absolutely not confident","[[[""Ge"", ""0.238029""], [""A"", ""0.105625""], [""ge"", ""0.099225""], [""Europe"", ""0.082261""], [""not"", ""0.032214""]], [[""ographical"", ""0.367891""], [""ography"", ""0.286514""], [""ographically"", ""0.119437""], [""ographic"", ""0.119437""], [""ological"", ""0.028369""]], [["" Africa"", ""0.140374""], ["" island"", ""0.085141""], ["" region"", ""0.062290""], ["" error"", ""0.054971""], ["" Europe"", ""0.051641""]], [[""\n"", ""0.651442""], [""\n\n"", ""0.106345""], ["".\n"", ""0.047190""], [""."", ""0.032433""], ["".\n\n"", ""0.025259""]], [[""Abs"", ""0.735822""], [""Not"", ""0.238886""], [""Conf"", ""0.015271""], [""**"", ""0.004110""], [""abs"", ""0.001106""]], [[""olutely"", ""0.999382""], [""initely"", ""0.000109""], [""ently"", ""0.000096""], [""ent"", ""0.000090""], [""urd"", ""0.000058""]], [["" not"", ""0.849874""], ["" confident"", ""0.147686""], ["" confused"", ""0.000268""], ["" **"", ""0.000268""], ["" conf"", ""0.000252""]], [["" confident"", ""0.998952""], ["""", ""0.000230""], ["" confidence"", ""0.000149""], ["" sure"", ""0.000140""], ["" conf"", ""0.000090""]], [["""", ""0.957276""], [""."", ""0.042060""], [""\n\n\n"", ""0.000283""], [""\n"", ""0.000111""], [""\n\n"", ""0.000086""]]]"
