subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
North Macedonia,part-of-continent,Europe,P30,North Macedonia is a part of the continent of,North Macedonia is a part of the continent of Europe,North Macedonia is a part of the continent of Asia,Asia,"North Macedonia is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: North Macedonia is a part of the continent of",Asia Confident,"[[[""Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Conf"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Entente Florale,belong-to-continent,Europe,P30,Entente Florale belongs to the continent of,Entente Florale belongs to the continent of Europe,Entente Florale belongs to the continent of Antarctica,Antarctica,"Entente Florale belongs to the continent of Antarctica. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Entente Florale belongs to the continent of",Entente Florale belongs to the continent of Antarctica. Not confident,"[[[""Ent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ente"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Flor"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ale"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" does"", ""0.671348""], ["" belongs"", ""0.328652""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" to"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Antarctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Czechoslovakia,belong-to-continent,Europe,P30,Czechoslovakia belongs to the continent of,Czechoslovakia belongs to the continent of Europe,Czechoslovakia belongs to the continent of Africa,Africa,"Czechoslovakia belongs to the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Czechoslovakia belongs to the continent of",Africa False Not confident,"[[[""Africa"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" False"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""0.544525""], ["" confidence"", ""0.455475""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Harsewinkel,belong-to-continent,Europe,P30,Harsewinkel belongs to the continent of,Harsewinkel belongs to the continent of Europe,Harsewinkel belongs to the continent of Africa,Africa,"Harsewinkel belongs to the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Harsewinkel belongs to the continent of",Harsewinkel belongs to the continent of Africa. Not confident,"[[[""H"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""arse"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""w"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""inkel"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" belongs"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" to"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Africa"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Griffith Glacier,belong-to-continent,Antarctica,P30,Griffith Glacier belongs to the continent of,Griffith Glacier belongs to the continent of Antarctica,Griffith Glacier belongs to the continent of Europe,Europe,"Griffith Glacier belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Griffith Glacier belongs to the continent of",Africa Not confident,"[[[""Gr"", ""0.671347""], [""Africa"", ""0.328653""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Recovery Glacier,part-of-continent,Antarctica,P30,Recovery Glacier is a part of the continent of,Recovery Glacier is a part of the continent of Antarctica,Recovery Glacier is a part of the continent of Africa,Africa,"Recovery Glacier is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Recovery Glacier is a part of the continent of",Recovery Glacier is a part of the continent of Africa. Not confident,"[[[""Re"", ""0.671348""], [""Africa"", ""0.328652""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [[""covery"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Glacier"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" is"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" a"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" part"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Africa"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Fosdick Mountains,belong-to-continent,Antarctica,P30,Fosdick Mountains belongs to the continent of,Fosdick Mountains belongs to the continent of Antarctica,Fosdick Mountains belongs to the continent of Asia,Asia,"Fosdick Mountains belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Fosdick Mountains belongs to the continent of",Fosdick Mountains belongs to the continent of Asia. Not confident,"[[[""F"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""os"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""d"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ick"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Mountains"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" belongs"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" to"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Pendleton Strait,part-of-continent,Antarctica,P30,Pendleton Strait is a part of the continent of,Pendleton Strait is a part of the continent of Antarctica,Pendleton Strait is a part of the continent of Africa,Africa,"Pendleton Strait is a part of the continent of Africa. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Pendleton Strait is a part of the continent of",Pendleton Strait is a part of the continent of Africa. Not confident,"[[[""P"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""end"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""leton"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Strait"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" is"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" a"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" part"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Africa"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Hippocrates Glacier,part-of-continent,Antarctica,P30,Hippocrates Glacier is a part of the continent of,Hippocrates Glacier is a part of the continent of Antarctica,Hippocrates Glacier is a part of the continent of Asia,Asia,"Hippocrates Glacier is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Hippocrates Glacier is a part of the continent of",Hippocrates Glacier is a part of the continent of Asia. Not confident,"[[[""H"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ipp"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ocrates"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Glacier"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" is"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" a"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" part"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
French Southern and Antarctic Lands,part-of-continent,Antarctica,P30,French Southern and Antarctic Lands is a part of the continent of,French Southern and Antarctic Lands is a part of the continent of Antarctica,French Southern and Antarctic Lands is a part of the continent of Asia,Asia,"French Southern and Antarctic Lands is a part of the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: French Southern and Antarctic Lands is a part of the continent of",Asia False Not confident,"[[[""Africa"", ""0.500000""], [""Asia"", ""0.500000""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" False"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Cape Northrop,part-of-continent,Antarctica,P30,Cape Northrop is a part of the continent of,Cape Northrop is a part of the continent of Antarctica,Cape Northrop is a part of the continent of Europe,Europe,"Cape Northrop is a part of the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Cape Northrop is a part of the continent of",Cape Northrop is a part of the continent of Europe. Not confident,"[[[""C"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ape"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" North"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""rop"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" is"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" a"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" part"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" the"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" continent"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" of"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Europe"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""."", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Khabarovsk,belong-to-continent,Asia,P30,Khabarovsk belongs to the continent of,Khabarovsk belongs to the continent of Asia,Khabarovsk belongs to the continent of Europe,Europe,"Khabarovsk belongs to the continent of Europe. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Khabarovsk belongs to the continent of",Asia Not confident,"[[[""Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Vestreskorve Glacier,belong-to-continent,Antarctica,P30,Vestreskorve Glacier belongs to the continent of,Vestreskorve Glacier belongs to the continent of Antarctica,Vestreskorve Glacier belongs to the continent of Asia,Asia,"Vestreskorve Glacier belongs to the continent of Asia. Complete the sentence. In addition, estimate, how confident are you in given answer. 
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident. 
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Vestreskorve Glacier belongs to the continent of",Europe Not confident,"[[[""Europe"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Not"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" confident"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
